beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,part,regime,rel_real,corr_len,grain
3.0,1.0,16.0,2,1,blend,obs,0.6136666666666667,0.6618798516811364,0.9038015841565092,0.5789770144530423,0.7272550464096179,0.9319120097817863,0.8595689203889945,0.8827137699263641,0.9863076550799752,0.97313716503169,0.708190889389488,0.9308619010081169,0.7701577886080766,0.7350674633081808,0.9373377915439515,0.865622897849795,0.7550670215625174,0.9466677271601127,0.8780163475492727,0.6692552923119071,0.8967573552185519,0.872086045799339,0.7602574973107553,0.9492516200728316,0.8347891561552645,0.7540008447353465,0.8432152977801438,0.1407435930207749,93.57280272668697,7.2020954843456595,0.8210586773609831,0.15515229211964257,1.199625643712846,0.5032305346155405,5.505213631507858,0.7589941421098085,-0.22853202719678284,0.1587145551441816,0.4493291509975413,0.08555295528953714,1,6.0,0.43459515603626275,0.49268013824266105,0.3221452273483156,0.8466287465838013,0.8321113845249445,0.7701705385759094,0.27152385699194737,-0.16802474994095765,0.3774682526151162,0.8466287465838013,0.25,0.9932805583635603,2.1098775571276835,2.1115731152542483,0.9875261693065914,15.700335303375931,A,toward_HQ,0.35322559151086563,6.0,1
3.0,1.0,16.0,3,1,blend,obs,0.6063333333333333,0.6697539349755071,0.9077085200158419,0.5995872104695698,0.7415723774276983,0.9409194742042902,0.8769786956111583,0.9103914337652426,0.9925332695528796,0.9900971763376288,0.7229301080064202,0.9393063197294811,0.7930576699661182,0.7560271396562755,0.9479784116381678,0.8845169603583595,0.7746163722955846,0.9557792854787234,0.8916195901351845,0.6812854277915217,0.906132728592076,0.8886022174055705,0.7493185961405653,0.9447354548921961,0.815405019673727,0.7468107770212556,0.8469450637868441,0.4909221755573144,19.64391362253702,6.851031316844068,0.8158207722697521,0.15971935370025053,1.1996885327196822,0.5585516890020307,5.545572957707047,0.7602273233713728,-0.19009013293170235,0.16937870223808993,0.46462373009532576,0.09188718246605139,1,6.0,0.43538014019339194,0.5084982029190941,0.33309597018386977,0.8648310585343645,0.8513019177990753,0.793074066578072,0.3073157088565399,-0.0798537918751393,0.4122773260285334,0.8648310585343645,0.25,0.9925091058427312,1.962716885198456,2.13432115091897,0.9503174563030754,15.67618961593714,A,toward_HQ,0.3645502613552237,6.0,1
3.0,1.0,16.0,4,1,blend,obs,0.5963333333333334,0.6769637163213106,0.9128532747339572,0.6346379140748221,0.7163901992279945,0.9274328894602093,0.8424299675961856,0.8798925264889932,0.9858681479514558,0.9690791060982004,0.709871486998837,0.9306908724614348,0.7671884681136623,0.7390658256910668,0.9391410630463543,0.8669334757436215,0.7662522281869191,0.9516375139523312,0.8855251202424433,0.660469480114305,0.8915265395828055,0.8571390305511211,0.7559936968362263,0.946746776884655,0.8248639254560778,0.7723586320059312,0.8552094146378245,0.3231487781134954,39.678681372335085,7.1769345559072395,0.8040511816638889,0.16533274786843283,1.4813563281663553,0.8129334554866519,5.799112934401478,0.7773397504688296,-0.12141171036636311,0.16228142892760128,0.4303932292547264,0.10275674926134294,1,6.0,0.4221843163174943,0.5068129326224495,0.32019985774217186,0.8312853750339094,0.818472340825134,0.767176403831465,0.3093881604752742,-0.143370145801203,0.4637563442254752,0.8312853750339094,0.25,0.9868790788038477,2.2496495829330754,2.379089395682009,0.8987514608351929,15.695039351926207,A,toward_HQ,0.37705386120643575,6.0,1
3.0,1.0,16.0,5,1,blend,obs,0.6013333333333334,0.6691355621728619,0.9071011040910671,0.5922295586095497,0.7406735481313846,0.9387779060983671,0.865254318033368,0.8985159777478956,0.9897200938759256,0.9768129874612339,0.7232575404721964,0.9389229766544629,0.78331426921325,0.7563602346603008,0.9478738807784719,0.879158314949897,0.7796697431778877,0.9573629749549681,0.8953724625435789,0.6814699301438414,0.9038541316973129,0.8768343933081008,0.7705780952076715,0.9532494445343415,0.8607744867727652,0.7615763637951789,0.8325980369652748,0.4316758950766307,26.74128186868968,7.69940969201851,0.814158104620724,0.1624577454836087,1.277923745972856,0.6811617575892184,5.465596317894078,0.7749764938524328,-0.21285068976284272,0.16687966219591766,0.478048890611331,0.09050651280905601,1,6.0,0.4465115801588044,0.5063627579085934,0.3295654342455456,0.8531967557066582,0.8406440438735776,0.7833041300919406,0.23625387720752355,-0.16472682213836948,0.4300395276160516,0.8531967557066582,0.25,0.9867937853260086,2.1439359490477585,2.449636898081056,0.9878271836152756,15.717010065695545,A,toward_HQ,0.34908492723936924,6.0,1
3.0,1.0,16.0,0,1,blend,obs,0.5876666666666667,0.7009808700601969,0.9199177421392644,0.9701923803217962,0.7092844462528446,0.9239632810282835,0.8461501502695944,0.8486016584265245,0.9776966451473983,0.9476308437471003,0.7567378112533101,0.9503546691916882,0.8427307510398571,0.800991044721672,0.9627450568563487,0.9334230861012717,0.9588599198713708,0.9983895568810207,0.9969407757738641,0.6652212108067692,0.8952647140885133,0.8710183815795225,0.7989398224948061,0.9645511878821895,0.9156894596510917,0.8612094753683153,0.8799676018051892,0.20315187560048237,76.40489855767167,4.925029050030201,0.8425485514466733,0.1392402407833947,2.268892896230044,3.022764585904586,5.618086316445572,0.770757112490855,0.766727218221535,0.15815232238830423,0.5101837683790272,0.09644018116316166,1,6.0,0.41835356916041117,0.5107370276749772,0.309655094145532,0.8447283028178837,0.8456938022819616,0.8427270969649443,0.7369495935503191,0.017217519010828047,0.5027582952799392,0.8456938022819616,0.5,0.5739862738699355,26.09471899851147,4.873088561394247,0.004029894269320129,15.353740960773083,A,away_HQ,0.30999089385142736,6.0,1
3.0,1.0,16.0,1,1,blend,obs,0.6016666666666667,0.7015061406825477,0.9201613778380295,0.974776666049855,0.7214915883079613,0.9291331102642072,0.8606058938204951,0.8887799193122807,0.9879118367876888,0.9757823598165529,0.7774070542502661,0.958488282609835,0.8673417562983006,0.8349068831909574,0.9740597313742295,0.9530154604354618,0.9526169066976827,0.9980787619723306,0.9957498165444848,0.6811497308792724,0.9041966020492274,0.8853178808009706,0.7929504849779252,0.9626526421355892,0.9012274816887035,0.8422714671753633,0.8780252809005189,0.5371848071738149,25.098540976872886,5.699203593900601,0.8593374981165753,0.130990442833595,2.2349797501834625,2.9722122904034833,5.736560608293119,0.79289332067528,0.7713414272584272,0.15971021614245023,0.4986483245566306,0.07721893586018963,1,6.0,0.46718185625498104,0.49991353003535793,0.31947568238682045,0.8601639431963084,0.8621918347673482,0.8673428440999972,0.8622000998871518,0.8682281724251891,0.5970013876794025,0.8682281724251891,4.0,0.5216440714928776,25.20101318765782,6.234404044016618,0.021551893416852572,15.338010157766327,A,away_HQ,0.3202862784798392,6.0,1
3.0,1.0,16.0,2,1,blend,obs,0.6136666666666667,0.7188972217884547,0.9293243690865017,0.979243998825827,0.7272550464096179,0.9319120097817863,0.8595689203889945,0.8827137699263641,0.9863076550799752,0.97313716503169,0.7705474056195489,0.9546156941277942,0.8608602074271453,0.8198573757305794,0.968812056895566,0.9439283677208761,0.9617616735455029,0.9987332392308221,0.9973388353876992,0.6919265436593769,0.910191901014141,0.885777911870713,0.8160997383233015,0.9705634878523888,0.9283725210911237,0.8342832919204348,0.8964712882547026,0.5232394849652885,28.056717947391515,4.485643064255259,0.8476512136790271,0.13296583350273192,2.194679822119326,2.9562055238176725,5.505213631507858,0.7589941421098085,0.7887329474150284,0.1587145551441816,0.48200010526478126,0.08555295528953714,1,6.0,0.43459515603626275,0.49268013824266105,0.3221452273483156,0.8587236390859679,0.860299411280612,0.8608588449171772,0.7962636946389884,0.4125394545128947,0.5548815102931619,0.8608588449171772,1.0,0.40836219347395547,47.0441407463906,4.814685976068209,-0.029738805305220023,15.337875369263738,A,away_HQ,0.329283237515049,6.0,1
3.0,1.0,16.0,3,1,blend,obs,0.6063333333333333,0.7003603772972217,0.9195755766884676,0.9757590941424032,0.7415723774276983,0.9409194742042902,0.8769786956111583,0.9103914337652426,0.9925332695528796,0.9900971763376288,0.7831139703844382,0.9614361009423256,0.8762485276010015,0.8428954825161283,0.9770804347971948,0.9594476631008303,0.9497226227750362,0.9977394938255818,0.9952547348786904,0.7029789239020214,0.9184607456530658,0.9026596015839629,0.8009047071588944,0.9656269928791608,0.9111694219814501,0.8201446730063421,0.895585485566788,0.5835218397595265,21.859504998032783,4.675020101662447,0.8516387143143757,0.13339197725311452,2.0650971098266426,2.6336049216931765,5.545572957707047,0.7602273233713728,0.7670347349429374,0.16937870223808993,0.5146332980533994,0.09188718246605139,1,6.0,0.43538014019339194,0.5084982029190941,0.33309597018386977,0.8756890839801812,0.8769807323898499,0.8762435829658409,0.8390109543899703,0.3169968287724923,0.557025669949486,0.8769807323898499,0.5,0.6328445907541397,21.898816839653797,5.021710655147865,-0.006807411571564545,15.407986326260053,A,away_HQ,0.3291250350079657,6.0,1
3.0,1.0,16.0,4,1,blend,obs,0.5963333333333334,0.7006530786940417,0.9197293812223809,0.9804694868249905,0.7163901992279945,0.9274328894602093,0.8424299675961856,0.8798925264889932,0.9858681479514558,0.9690791060982004,0.754215556945249,0.9484508546794493,0.8373761969106692,0.8183475036901698,0.9686092059022057,0.9375384606893651,0.9392105110772198,0.9969209464605955,0.9914567554221925,0.6846890553248377,0.9063227847381148,0.8748964951589911,0.8036193662024442,0.9665343500890777,0.9073476517365038,0.8314939457910959,0.8967025273995581,0.4489992276230894,31.710061762450145,4.7206632326035285,0.8440109504869422,0.1385541021349632,2.105323835365633,2.7911137293633006,5.799112934401478,0.7773397504688296,0.7272915062459893,0.16228142892760128,0.5273222453775178,0.10275674926134294,1,6.0,0.4221843163174943,0.5068129326224495,0.32019985774217186,0.840507230225145,0.8405456997550708,0.8373743779201975,0.7771990930788694,0.3802346751495605,0.5572461294193538,0.8405456997550708,0.5,0.654202063202549,15.2999854532152,5.113221104382606,0.050048244222840335,15.4844859886894,A,away_HQ,0.3077462222581215,6.0,1
3.0,1.0,16.0,5,1,blend,obs,0.6013333333333334,0.712299580694178,0.925810917343536,0.9623831256623868,0.7406735481313846,0.9387779060983671,0.865254318033368,0.8985159777478956,0.9897200938759256,0.9768129874612339,0.7819351488249571,0.9598894080422214,0.8662696440403761,0.8414874639531298,0.9758428418197378,0.9517426105502016,0.948421873319493,0.9977226880834373,0.995827770856213,0.7012609013283411,0.9151305900274784,0.8886522458980977,0.8128432112321516,0.9695254122148089,0.9189112557687835,0.8364959849528095,0.8894971182843968,0.6382530282187121,18.732657197679387,4.730175985584848,0.8478003637401835,0.13800392352354482,2.0752072718763346,2.7609737502938434,5.465596317894078,0.7749764938524328,0.7582444885290639,0.16687966219591766,0.5020711608370929,0.09050651280905601,1,6.0,0.4465115801588044,0.5063627579085934,0.3295654342455456,0.8634991596101271,0.864814421234563,0.866269768627197,0.8424012135358734,0.5143972506904941,0.5860677104420501,0.866269768627197,1.0,0.6299921391612401,17.162430899067445,5.467047469827376,0.016732005323368982,15.417147436227829,A,away_HQ,0.33238248920269114,6.0,1
3.0,0.0,25.0,0,1,blend,obs,0.5876666666666667,0.6977003027529896,0.9186110493470538,0.8203447152314678,0.7092844462528446,0.9239632810282835,0.8461501502695944,0.8486016584265245,0.9776966451473983,0.9476308437471003,0.7240165818428099,0.9391866039625055,0.7790511956884689,0.765896691157351,0.9488930609684957,0.9271673102609803,0.8352511501982514,0.975589767032141,0.9596045243254827,0.6422847718755154,0.8807641849352145,0.8561190769346146,0.7587096110748022,0.950120404822762,0.8302464671245998,0.7941985603355561,0.8057807009084628,0.06432664286762321,150.67948597209917,10.583232400639341,0.8406889392162896,0.14692002778629626,2.0875120819628266,2.0851722875932293,5.618086316445572,0.770757112490855,0.27138567180263845,0.15815232238830423,0.563446973356639,-0.06202403805827824,1,6.0,0.4917234449710113,0.5126779807272609,0.30848276761166293,0.83916672615997,0.8314363276660902,0.779045938067411,-0.058428786347614343,-0.15741107534395002,0.49802536403258113,0.83916672615997,0.25,0.8746427506200385,4.992522819313012,4.009159783059197,0.4993714406882166,23.51556331797548,A,iso,0.2806871451383239,6.0,1
3.0,0.0,25.0,1,1,blend,obs,0.6016666666666667,0.7041700760006637,0.9220554190080633,0.8598889444831107,0.7214915883079613,0.9291331102642072,0.8606058938204951,0.8887799193122807,0.9879118367876888,0.9757823598165529,0.7474963125040059,0.9485283468809181,0.8251493033447159,0.7957502641024318,0.9608617049996528,0.947354005070702,0.8493573841495456,0.9792566521983384,0.9674105975802965,0.6565795961569661,0.8892470190618871,0.8705918872935268,0.7645380220804211,0.9527160169952572,0.8351297697956158,0.8007987659241443,0.8461246900991704,0.480938229429498,28.7137150451056,7.073009888306458,0.8431372639923967,0.14283049983577345,1.8541717390822874,2.2623362389575865,5.736560608293119,0.79289332067528,0.31035808770089535,0.15971021614245023,0.5580349840601735,-0.07466037561586415,1,6.0,0.5440746983596829,0.500046523455183,0.3193907139657664,0.8542504218502528,0.8494469130593443,0.8251494944817915,0.4642363228078157,0.20585173195635104,0.5721973073464982,0.8542504218502528,0.25,0.8042245738970422,11.079638947861824,4.958049195713014,0.48253523297438444,23.42340421777253,A,iso,0.2862010818397517,6.0,1
3.0,0.0,25.0,2,1,blend,obs,0.6136666666666667,0.7125813303319932,0.9263999338319718,0.8567145034487182,0.7272550464096179,0.9319120097817863,0.8595689203889945,0.8827137699263641,0.9863076550799752,0.97313716503169,0.7450780696693315,0.9463945118219602,0.8239359931202389,0.7852222318389281,0.9564976190959292,0.939046722051358,0.838058668837465,0.9757429205078364,0.9608161399581965,0.6670576320442244,0.8954110643661594,0.870040387445273,0.7568369383443974,0.9490621252663862,0.8263728886448828,0.797521618223359,0.8703008819847629,0.26025760183477914,62.1102991005895,5.548385365346088,0.8368062992362163,0.14409055705419146,1.8193630256040103,2.0673360981416473,5.505213631507858,0.7589941421098085,0.2641858288063912,0.1587145551441816,0.5449014952098759,-0.06056703062367776,1,6.0,0.5040393501482103,0.4939084176930272,0.321344098336112,0.8531908423641733,0.847661171442993,0.8239389918141864,0.5668794514062473,0.07029279327103469,0.5659597196107474,0.8531908423641733,0.25,0.8110532561376717,14.203925485305644,3.9787391731641364,0.4948083133034173,23.428324970952975,A,iso,0.2912720125369644,6.0,1
3.0,0.0,25.0,3,1,blend,obs,0.6063333333333333,0.6832885137229132,0.9104031494856992,0.8336050627093488,0.7415723774276983,0.9409194742042902,0.8769786956111583,0.9103914337652426,0.9925332695528796,0.9900971763376288,0.7548591588080614,0.9521816683150495,0.8382244844507305,0.8080914248550153,0.9664161472962827,0.9554759530780426,0.856192292397263,0.9818108359880106,0.9694226650400889,0.6778349161287827,0.9040240330335714,0.8867349976914177,0.7648411239964845,0.95331144947666,0.841645592790492,0.7818331331657307,0.8687033738018157,0.5510799194779986,15.95041401848804,5.785818001079707,0.8465601359997654,0.14220983192757028,1.7391906071910805,1.933763443971541,5.545572957707047,0.7602273233713728,0.31231029528889354,0.16937870223808993,0.6043142366486394,-0.05844479290169373,1,6.0,0.5074543971000363,0.5102176303714321,0.33197344065665535,0.8704685002942081,0.8646714924127812,0.8382127074202446,0.5479890808854413,0.011357319785520277,0.5216436108784053,0.8704685002942081,0.25,0.8594806118444606,7.441858439975456,4.0431739634017925,0.4479170280824793,23.38306055299326,A,iso,0.2802824953742901,6.0,1
3.0,0.0,25.0,4,1,blend,obs,0.5963333333333334,0.6955177142685053,0.9175066467311943,0.8078278140352005,0.7163901992279945,0.9274328894602093,0.8424299675961856,0.8798925264889932,0.9858681479514558,0.9690791060982004,0.7345590752143784,0.9414046288509191,0.8046053824070631,0.7907034225002114,0.9588682367629483,0.9392230952844686,0.839582117708467,0.9765882066982761,0.9595111605820349,0.6566678831467834,0.8891037056747688,0.8538192800806627,0.7533174822359902,0.948192209504226,0.8205935104097839,0.8014242681507705,0.8713454318156906,0.3687201207117011,31.266288795382508,6.081158357265728,0.8396388794906389,0.14463507354986874,1.9328310284636485,2.1617798433823032,5.799112934401478,0.7773397504688296,0.2908710124165685,0.16228142892760128,0.5800405353099057,-0.055681448753954345,1,6.0,0.49673502734552005,0.5094100525845316,0.31856738614452895,0.8362968667174101,0.8300174775121479,0.8045982482603619,0.5402173571952322,-0.0799404818691299,0.5449636364514295,0.8362968667174101,0.25,0.8010492263210147,8.285237255103908,4.881007107441449,0.48646873805226126,23.57690656021409,A,iso,0.2797760140002924,6.0,1
3.0,0.0,25.0,5,1,blend,obs,0.6013333333333334,0.6933640608289308,0.9159301207061608,0.8219099953754482,0.7406735481313846,0.9387779060983671,0.865254318033368,0.8985159777478956,0.9897200938759256,0.9768129874612339,0.7473750057250516,0.9480612216192063,0.8166711800703277,0.8053279982519354,0.9639656446117274,0.9454223077024704,0.865312160697035,0.9833870940438926,0.9696091140815015,0.6781741697056514,0.9019080970194282,0.8740107267040417,0.7690261200041983,0.9533832766779423,0.8386864873811231,0.7897731360121388,0.8504496079693218,0.5682247554283743,15.984334404107832,6.510070407054974,0.8356349045969936,0.1475551794358235,1.6695564882132332,2.0042113459860005,5.465596317894078,0.7749764938524328,0.24659209307274052,0.16687966219591766,0.5552517823796814,-0.06528254564442684,1,6.0,0.5229954908642724,0.5077078147619942,0.3286923252779718,0.8569492391940295,0.8494261179772203,0.8166674314314535,0.39622564443060015,-0.17146642134103418,0.4868270010398408,0.8569492391940295,0.25,0.8581233142336038,7.3402267520292925,4.019222306462782,0.5283844007796923,23.47770187746826,A,iso,0.3005477289612828,6.0,1
3.0,1.0,25.0,0,1,blend,obs,0.5876666666666667,0.6776506843842258,0.9079640950340083,0.653994050771132,0.7092844462528446,0.9239632810282835,0.8461501502695944,0.8486016584265245,0.9776966451473983,0.9476308437471003,0.7215750893680302,0.9373271202200999,0.7705935744587895,0.7432324056640996,0.9385972092607198,0.9048094438456965,0.7949344520082771,0.9618819367263072,0.933097897787768,0.6425504606916296,0.880912832548236,0.8565971380172304,0.7389394927519868,0.9413136846096535,0.7843720390286401,0.7912711486569893,0.8007624921629057,0.03150383860397613,226.60668273687605,10.893754850607921,0.8481918131207783,0.14431352081006132,1.9951659503263717,1.2954685678554543,5.618086316445572,0.770757112490855,0.09681849208694734,0.15815232238830423,0.5555947780904863,-0.06202403805827824,1,6.0,0.4917234449710113,0.5126779807272609,0.30848276761166293,0.8374856176304599,0.8280100930398142,0.7706095423822167,-0.1255025687532941,-0.2450898705581606,0.39327187684128206,0.8374856176304599,0.25,0.9472170656347529,2.4006823064550775,2.8848944153761513,0.6739386204039076,24.029073091413327,A,toward_HQ,0.2846540835604235,6.0,1
3.0,1.0,25.0,1,1,blend,obs,0.6016666666666667,0.6882115298950775,0.9141232695227325,0.7019609783967853,0.7214915883079613,0.9291331102642072,0.8606058938204951,0.8887799193122807,0.9879118367876888,0.9757823598165529,0.7492840118598748,0.9486578058382747,0.8249317450853738,0.75135642420962,0.9419368561194467,0.9118120808853144,0.7869482578269056,0.958206432837676,0.9311213049347821,0.6568724246060512,0.8894333478626336,0.8710974358208236,0.744829187618159,0.9443073477769277,0.7998730005307644,0.8028276402053385,0.8468832066364411,0.4688258352415549,27.677200677671742,6.989122825451629,0.8501433720835893,0.14305896348943722,1.8617232673184396,1.1165542518662157,5.736560608293119,0.79289332067528,0.10498625529640843,0.15971021614245023,0.5477441097791392,-0.07466037561586415,1,6.0,0.5440746983596829,0.500046523455183,0.3193907139657664,0.8539731794427463,0.8488349795600281,0.8249332751482898,0.5287976966458096,0.10711753002799802,0.5705012093167897,0.8539731794427463,0.25,0.9566776071565093,2.4490726236263267,2.6882480095084467,0.6879070653788714,24.002703243138022,A,toward_HQ,0.29157815354116434,6.0,1
3.0,1.0,25.0,2,1,blend,obs,0.6136666666666667,0.6903574611133628,0.9157421381055943,0.6994567558244523,0.7272550464096179,0.9319120097817863,0.8595689203889945,0.8827137699263641,0.9863076550799752,0.97313716503169,0.7455850003261678,0.9465790211230574,0.822655784018039,0.7550172306656528,0.9434270719556741,0.9125881707793628,0.789500993060698,0.9588131989758005,0.9309448053181283,0.6673972483122003,0.89560702583274,0.8705016873271969,0.7542206803118847,0.9486795770095974,0.8126554019634711,0.7967868237865858,0.8654949118790141,0.1870801346123321,77.90933783583579,5.66735053285221,0.8406137359230526,0.14235245779731115,1.9078617742702975,1.0717903647595406,5.505213631507858,0.7589941421098085,0.05306914136537802,0.1587145551441816,0.5391910030851962,-0.06056703062367776,1,6.0,0.5040393501482103,0.4939084176930272,0.321344098336112,0.8530958072175534,0.8474474535655173,0.8226555166933526,0.5582695454978764,0.14732120909663576,0.5755765490546841,0.8530958072175534,0.25,0.9549096137089916,2.7091484001893096,2.5657312045498233,0.7059250007444305,23.844576924004198,A,toward_HQ,0.2943568313195751,6.0,1
3.0,1.0,25.0,3,1,blend,obs,0.6063333333333333,0.6868729343020702,0.9130254639036018,0.7086213577599947,0.7415723774276983,0.9409194742042902,0.8769786956111583,0.9103914337652426,0.9925332695528796,0.9900971763376288,0.7489282771425962,0.9497347495949127,0.8261497821954152,0.7777194186074669,0.9545590937809291,0.9295567365188988,0.8090093827279732,0.9673503278178905,0.944233234159015,0.6778627573697076,0.9040486384049387,0.8869101326816619,0.7420759988034606,0.9425290744341304,0.7951324522750014,0.7732895294176882,0.857304763573585,0.4376739812867392,22.156243728071352,6.284008713212848,0.8583400171023802,0.13696305304494247,1.7448196305670358,1.0825536531382027,5.545572957707047,0.7602273233713728,0.1118440285985002,0.16937870223808993,0.5642955736674639,-0.05844479290169373,1,6.0,0.5074543971000363,0.5102176303714321,0.33197344065665535,0.8688900929093115,0.8610336744860687,0.8261389839552138,0.46527497530859946,-0.06829209160114989,0.4948714112861742,0.8688900929093115,0.25,0.9576851368581037,2.242567701077486,2.6671433718634043,0.6483832947728727,23.790096338730073,A,toward_HQ,0.30015954429212627,6.0,1
3.0,1.0,25.0,4,1,blend,obs,0.5963333333333334,0.7019899934487028,0.9213400592318708,0.7666261532009621,0.7163901992279945,0.9274328894602093,0.8424299675961856,0.8798925264889932,0.9858681479514558,0.9690791060982004,0.730527311958024,0.9393066170638513,0.7944135150137537,0.7611227310898286,0.9466441954521135,0.9137971719084506,0.8041607896513228,0.9651378295405358,0.9363923085827615,0.6569792512252068,0.8892897497446762,0.8542822896555441,0.7372243096341209,0.9403664620983104,0.7845581581440383,0.7951610138161989,0.8625095903473898,0.2490777642046925,43.95295616716737,6.654717023217233,0.8435112918241996,0.1458765071770219,1.9070310351151676,1.3584618812485134,5.799112934401478,0.7773397504688296,0.1919756860499603,0.16228142892760128,0.5305657723768784,-0.055681448753954345,1,6.0,0.49673502734552005,0.5094100525845316,0.31856738614452895,0.8350074315800781,0.8270219916682102,0.7944111582625464,0.4616522888831078,-0.08992510167778033,0.5317932644763199,0.8350074315800781,0.25,0.9294265469212697,3.157365987812645,3.262880431394897,0.5853640644188693,24.00445882439961,A,toward_HQ,0.30586486610434305,6.0,1
3.0,1.0,25.0,5,1,blend,obs,0.6013333333333334,0.6873867311627793,0.9134854745495903,0.717730867113704,0.7406735481313846,0.9387779060983671,0.865254318033368,0.8985159777478956,0.9897200938759256,0.9768129874612339,0.7543073148705349,0.9501798403115088,0.8251084767302738,0.7732131772301626,0.9515509090892128,0.919918810337658,0.8093666526631491,0.9664227261603798,0.9390146330389246,0.6783780668097918,0.9020252200871143,0.8743823673708552,0.7535602092608047,0.9472961789353507,0.8240194153768359,0.799243406437667,0.8582105792439023,0.6291504739973441,13.491597719996639,6.290090296286717,0.8343204714161766,0.14809035356586536,1.660523107827841,1.1052067713579148,5.465596317894078,0.7749764938524328,0.10184698295605579,0.16687966219591766,0.5705893642043482,-0.06528254564442684,1,6.0,0.5229954908642724,0.5077078147619942,0.3286923252779718,0.8575818263386544,0.8510520582272371,0.825107191466495,0.5293853582191625,-0.19380219384058334,0.48252539493433355,0.8575818263386544,0.25,0.9533778305317,2.6195951071170067,2.747024236750565,0.6731295108963771,23.969608070737205,A,toward_HQ,0.29246893241450633,6.0,1
3.0,1.0,25.0,0,1,blend,obs,0.5876666666666667,0.6840149502403765,0.9108916246206253,0.8036075006756992,0.7092844462528446,0.9239632810282835,0.8461501502695944,0.8486016584265245,0.9776966451473983,0.9476308437471003,0.7273728517665685,0.9403548875203324,0.7882854550600115,0.7947113634623103,0.9608844232237191,0.9501468101463174,0.895909217328735,0.9906120809793248,0.9840749727425766,0.6427818774924717,0.8810570551390378,0.8569138567114469,0.7786689946438918,0.9576305491592177,0.8565928379297719,0.8035625651247426,0.8221138311022971,0.0653516940138391,154.0633025190155,9.24723789045486,0.8280788378375032,0.15109383710496327,1.9228147051591702,3.1689912010385606,5.618086316445572,0.770757112490855,0.2858969739727324,0.15815232238830423,0.5722898310403225,-0.06202403805827824,1,6.0,0.4917234449710113,0.5126779807272609,0.30848276761166293,0.8391102216225399,0.8317513941095374,0.7882906343255186,-0.03216669221707984,-0.21480592510432195,0.4684052547523637,0.8391102216225399,0.25,0.6230737541590776,17.048509487822944,6.014931152471797,0.48486013851812265,23.246597701010792,A,away_HQ,0.27635004819290787,6.0,1
3.0,1.0,25.0,1,1,blend,obs,0.6016666666666667,0.6941483168642805,0.9162289343599306,0.8295348615579661,0.7214915883079613,0.9291331102642072,0.8606058938204951,0.8887799193122807,0.9879118367876888,0.9757823598165529,0.752461666329482,0.9497217124268705,0.8317731961294051,0.8230714728747227,0.970962760908241,0.9653009807119193,0.8913872721411481,0.9896088960035492,0.9833551793051895,0.6570624455591008,0.889543837494372,0.8713304267591274,0.7933441870346072,0.9625281015748592,0.8745686843538856,0.809395913358452,0.8557221408781774,0.5036418396227118,29.275610215063114,6.477557338556624,0.83275629063851,0.14733483940999798,1.8119337220928442,3.0153438213648593,5.736560608293119,0.79289332067528,0.30699001522260894,0.15971021614245023,0.5368347885063278,-0.07466037561586415,1,6.0,0.5440746983596829,0.500046523455183,0.3193907139657664,0.8548079981071403,0.8507588919424669,0.8317732059863444,0.5731955381482723,0.20423028200675816,0.5650122176777672,0.8548079981071403,0.25,0.5260492229269239,28.410912371148957,7.169090226886742,0.4859033054526709,23.239110206897788,A,away_HQ,0.2975034769762647,6.0,1
