build,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
A_orig,0.0,1.0,10.0,5,0,blend,true,0.5986666666666667,0.7923693559581181,0.9627986674558189,0.8681889055095695,0.9825681429631145,0.999746873982769,0.99918791110797,0.9826282140346403,0.9997493890452662,0.9991931922523586,0.989372753215598,0.9998971239195606,0.9996479289891116,0.9883457303721411,0.988344339626012,0.9990271519443451,1.0529467653550073,1.7378671124609606,0.5218434838585561,0.23988330829300256,-0.025130637817344977,0.6434148182625545,9.921399340493329
A_orig,0.0,1.0,10.0,6,0,blend,true,0.6106666666666667,0.782434645938423,0.9589266091216918,0.8542056887306968,0.9823300249842519,0.9996872495199879,0.9991488025506859,0.9829500788490968,0.99970654955868,0.9991712001947631,0.9878999060038813,0.9998489013491817,0.9997281802495147,0.9867625371358244,0.9863937660419074,0.9988916995513378,1.1098059516389809,1.7628501765083022,0.5230704055003889,0.23734203238691412,-0.11722336097752553,0.6395406240549981,9.925377332786637
A_orig,0.0,1.0,10.0,7,0,blend,true,0.5916666666666667,0.7766896014820053,0.9573540460958808,0.8403299257848529,0.9857107197228532,0.9998146183047919,0.9996851053695642,0.9855005026953333,0.9998092029619053,0.9996856305997343,0.987592140706686,0.9998418486712266,0.9995367971351231,0.9906725712881441,0.9905902089129838,0.9990699102408194,1.2684879477209345,1.8847433176274508,0.5219729807415925,0.24131680110571566,-0.012920855520686466,0.6392647274480605,9.934885109200197
A_orig,0.5,0.0,10.0,0,0,blend,true,0.601,0.8958172671438067,0.9895618474591308,0.9980840807792517,0.9259372388476391,0.995336832515242,0.9858340655473085,0.9698691972040842,0.9992727760407697,0.9980798149232176,0.9851708373103807,0.9997763686274794,0.9993641890761689,0.982664006644784,0.9240265086854098,0.9480645775170368,3.5476984266810723,3.0081687150253864,0.6423778062275304,0.22518385477941244,0.9647406951190648,0.030195213298439348,9.799146368901242
A_orig,0.5,0.0,10.0,1,0,blend,true,0.6016666666666667,0.8963440754902143,0.9897462912087089,0.9989506199341498,0.9232402797341468,0.9951129164258633,0.9842207744505436,0.9938634430067032,0.9999623012663723,0.9999318297230156,0.994143581232497,0.9999664804219204,0.9999093548284578,0.9964082781517114,0.9262399235754786,0.9570996511427214,2.488654609229114,2.918156983095934,0.6365122451581497,0.22640228049709704,0.9393313292273066,0.007756025327196809,9.873025912601115
A_orig,0.5,0.0,10.0,2,0,blend,true,0.6073333333333333,0.8885914274018423,0.9880872805896221,0.9965216596776816,0.9273855786203093,0.9954771703352394,0.9848994109054461,0.9854349360824064,0.9997524518426394,0.9991196795950809,0.9795286042673339,0.9994925765452587,0.9982325749930592,0.9901066610131344,0.9340138057272207,0.96719593436681,2.1026745423134163,2.6181408455628645,0.6258412088434322,0.2274406958238643,0.8419134029574545,-0.005245044944232297,9.823846362507892
A_orig,0.5,0.0,10.0,3,0,blend,true,0.598,0.8914684365849241,0.9886321820187893,0.9955924630829791,0.9520226515150687,0.9981181817926632,0.9936186053357503,0.969938420998898,0.9992643145625311,0.997473747619589,0.9707805074784457,0.9993191593163601,0.9977153318670698,0.9949247554466532,0.927746215839351,0.961571186648592,2.2385413887912704,2.7134322147057417,0.631371893782666,0.22748742379837578,0.9222906525956999,0.02703544738155169,9.851360508955427
A_orig,0.5,0.0,10.0,4,0,blend,true,0.6003333333333334,0.8990568034386313,0.9902878791826161,0.998092711172293,0.9365297666671868,0.996695886566539,0.9892747042075059,0.9826427101477284,0.9997287042278465,0.9991426757830413,0.9841046244414141,0.9997562097358382,0.9994986888114908,0.985101861814766,0.9386199764540734,0.9734373634273443,1.8565389928781197,2.5279709267262804,0.6125829455325301,0.2307229018033669,0.7752043446078762,0.031476065156439116,9.805840505835791
A_orig,0.5,0.0,10.0,5,0,blend,true,0.599,0.8941561619371002,0.9893289640556808,0.9991595196258118,0.9385976063294804,0.9968845410455563,0.9893931273720541,0.9871168630751941,0.999862853653805,0.9995462734024755,0.9917954687187222,0.9999449647676772,0.9998108563870882,0.9920319182094345,0.9306026437981941,0.9643910664469985,2.2762633188663925,2.7100314847412434,0.6261738530690525,0.22852218069018523,0.8854472553360502,0.024818947928428804,9.80860339781346
A_orig,0.5,0.0,10.0,6,0,blend,true,0.616,0.8782135607820836,0.985764150804108,0.9964025631942692,0.9326290534892536,0.9962915259141574,0.9872306265378656,0.9910211003909676,0.9999122365078535,0.9998289413537753,0.9935223762394162,0.9999620228306018,0.9999258765672507,0.99363572496651,0.9319227800621815,0.9655243742842597,2.3102748043050614,2.5517641428096116,0.6284581304112554,0.22441705872926748,0.9030680539952484,-0.024994709433114777,9.8516608433163
A_orig,0.5,0.0,10.0,7,0,blend,true,0.5973333333333334,0.8964205655861699,0.9898291856217827,0.9995678710666263,0.9108719452850226,0.9931440740384782,0.9788654641522739,0.976073690587762,0.999424190303706,0.998661113453491,0.980635490213837,0.9996466388467306,0.9993136840394993,0.9907099118439786,0.9258851088535709,0.9491966797050982,3.8787691618103364,3.1540511640120696,0.6328732464374409,0.22717814845291814,0.9551499811070296,0.0052129701006319975,9.811456047760188
A_orig,0.5,0.25,10.0,0,0,blend,true,0.601,0.9241216543768515,0.9948454852133016,0.9925422435975719,0.9259372388476391,0.995336832515242,0.9858340655473085,0.9698691972040842,0.9992727760407697,0.9980798149232176,0.9851708373103807,0.9997763686274794,0.9993641890761689,0.982664006644784,0.9240265086854098,0.9480645775170368,3.5476984266810723,3.0081687150253864,0.6423778062275304,0.22518385477941244,0.9647406951190648,0.17514635773756093,7.655452278806038
A_orig,0.5,0.25,10.0,1,0,blend,true,0.6016666666666667,0.9206843354738855,0.9945034348119584,0.9907716792445036,0.9232402797341468,0.9951129164258633,0.9842207744505436,0.9938634430067032,0.9999623012663723,0.9999318297230156,0.994143581232497,0.9999664804219204,0.9999093548284578,0.9964082781517114,0.9262399235754786,0.9570996511427214,2.488654609229114,2.918156983095934,0.6365122451581497,0.22640228049709704,0.9393313292273066,0.16219459005154443,7.6337646726316715
A_orig,0.5,0.25,10.0,2,0,blend,true,0.6073333333333333,0.9113473066994714,0.9929675746251364,0.9895503143019967,0.9273855786203093,0.9954771703352394,0.9848994109054461,0.9854349360824064,0.9997524518426394,0.9991196795950809,0.9795286042673339,0.9994925765452587,0.9982325749930592,0.9901066610131344,0.9340138057272207,0.96719593436681,2.1026745423134163,2.6181408455628645,0.6258412088434322,0.2274406958238643,0.8419134029574545,0.1497396051552708,7.562604636540399
A_orig,0.5,0.25,10.0,3,0,blend,true,0.598,0.9283314033285133,0.9951742038001893,0.9970592037520835,0.9520226515150687,0.9981181817926632,0.9936186053357503,0.969938420998898,0.9992643145625311,0.997473747619589,0.9707805074784457,0.9993191593163601,0.9977153318670698,0.9949247554466532,0.927746215839351,0.961571186648592,2.2385413887912704,2.7134322147057417,0.631371893782666,0.22748742379837578,0.9222906525956999,0.17469810817025277,7.645837770318621
A_orig,0.5,0.25,10.0,4,0,blend,true,0.6003333333333334,0.9217558550817717,0.9946197407363594,0.9903792579372949,0.9365297666671868,0.996695886566539,0.9892747042075059,0.9826427101477284,0.9997287042278465,0.9991426757830413,0.9841046244414141,0.9997562097358382,0.9994986888114908,0.985101861814766,0.9386199764540734,0.9734373634273443,1.8565389928781197,2.5279709267262804,0.6125829455325301,0.2307229018033669,0.7752043446078762,0.1729068244723893,7.631651210008539
A_orig,0.5,0.25,10.0,5,0,blend,true,0.599,0.9255631856048863,0.994992022087963,0.9945599363656482,0.9385976063294804,0.9968845410455563,0.9893931273720541,0.9871168630751941,0.999862853653805,0.9995462734024755,0.9917954687187222,0.9999449647676772,0.9998108563870882,0.9920319182094345,0.9306026437981941,0.9643910664469985,2.2762633188663925,2.7100314847412434,0.6261738530690525,0.22852218069018523,0.8854472553360502,0.1691317237662527,7.588336663295358
A_orig,0.5,0.25,10.0,6,0,blend,true,0.616,0.915293761974491,0.9933784715586323,0.9947593720136785,0.9326290534892536,0.9962915259141574,0.9872306265378656,0.9910211003909676,0.9999122365078535,0.9998289413537753,0.9935223762394162,0.9999620228306018,0.9999258765672507,0.99363572496651,0.9319227800621815,0.9655243742842597,2.3102748043050614,2.5517641428096116,0.6284581304112554,0.22441705872926748,0.9030680539952484,0.13928090820492597,7.462220668686775
A_orig,0.5,0.25,10.0,7,0,blend,true,0.5973333333333334,0.919241032729505,0.9943406421384127,0.9895890734797406,0.9108719452850226,0.9931440740384782,0.9788654641522739,0.976073690587762,0.999424190303706,0.998661113453491,0.980635490213837,0.9996466388467306,0.9993136840394993,0.9907099118439786,0.9258851088535709,0.9491966797050982,3.8787691618103364,3.1540511640120696,0.6328732464374409,0.22717814845291814,0.9551499811070296,0.1604144278154199,7.56248186767279
A_orig,0.5,0.5,10.0,0,0,blend,true,0.601,0.8914718447224477,0.9904303897050969,0.9680032605157425,0.9259372388476391,0.995336832515242,0.9858340655473085,0.9698691972040842,0.9992727760407697,0.9980798149232176,0.9851708373103807,0.9997763686274794,0.9993641890761689,0.982664006644784,0.9240265086854098,0.9480645775170368,3.5476984266810723,3.0081687150253864,0.6423778062275304,0.22518385477941244,0.9647406951190648,0.35306852854589316,6.395258112595351
A_orig,0.5,0.5,10.0,1,0,blend,true,0.6016666666666667,0.8848319902750376,0.9892374291508842,0.9640917840640991,0.9232402797341468,0.9951129164258633,0.9842207744505436,0.9938634430067032,0.9999623012663723,0.9999318297230156,0.994143581232497,0.9999664804219204,0.9999093548284578,0.9964082781517114,0.9262399235754786,0.9570996511427214,2.488654609229114,2.918156983095934,0.6365122451581497,0.22640228049709704,0.9393313292273066,0.34358816378109514,6.30374933823411
