beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_eff_coef_obs,diag_eff_coef_true,cfg_niche_shape,cfg_quality_link,cfg_env_corr,cfg_propensity_learner,cfg_retain_rate,cfg_n_occ,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,regime,coef_gap,dess,t2_ipw_beats_filter,t3_collapsed
1.4607232045295655,1.0,6.0,4775,1,blend,obs,0.5973333333333334,0.7822759720624722,0.9611073633292772,0.8731050624894791,0.8022044901717549,0.9680700569296603,0.9179095119175007,0.9583647448067938,0.9983632923109661,0.996781682204581,0.7868488889462741,0.9635478692937876,0.8885392391528252,0.799075611714849,0.966794511031142,0.906478390635839,0.797304596780741,0.9657379235842677,0.8978267494578579,0.7733416416400366,0.9537593755620382,0.9341406384378672,0.8120424751916181,0.9708069159405336,0.897478400092092,0.8168817906230431,0.9537380336738974,0.9760441520018908,2.661543203763072,2.75383211700879,0.5774632564894749,0.23278611458948534,-0.10626933317926604,-0.07297840173099791,2.811392575203446,-0.27616514910039214,2.8213330665453435,gaussian,linear,0.0,logit_quad,0.6,3000,0.6002565697978678,-0.06533958943530632,0.2196055590035647,0.24353419060201598,0.8499365541788915,1,8.0,0.049071364981129004,0.30816282347182816,0.7126283324167452,0.9120968838864374,0.90534597559934,0.888538187929307,0.831757666787207,0.523852098125375,0.7274253950505725,0.9120968838864374,0.25,0.9933778725710095,1.8743931299522645,2.241505953180723,0.6655961592331741,5.99870274582962,toward_HQ,0.03329093144826813,0.01733372056911875,0,1
1.7412526238025783,1.0,10.0,2999,1,blend,obs,0.601,0.7691502756674579,0.9463980162631529,0.8126301128394204,0.8098155097670457,0.9662655539685615,0.9218962656367149,0.9594621702170794,0.9983006413186485,0.9985622101051326,0.9674818443780823,0.999007732787857,0.9968568528582773,0.9774829876744879,0.999509259255627,0.9989381141553412,0.8137998976422482,0.9643482351054167,0.8812972869809396,0.9240098400849427,0.9939710786599087,0.9943561417946528,0.8701001501920245,0.9839161544019044,0.9613243608332815,0.9677649887592235,0.8400976777655315,0.13836697296573497,96.90225035908847,7.784920003743943,0.9464125278995233,0.08757570720483143,4.612096881222218,4.434135425711893,3.138732718543835,4.7282364225676705,3.159234229761939,gaussian,linear,0.0,logit_quad,0.6,3000,0.6072532882164655,1.1909968857771729,0.20412144227262896,0.27715177038897976,0.7938106331098767,1,12.0,0.0636401850176774,0.3215314893823611,0.6348412177753775,0.9545595256078674,0.9716476249908316,0.9968451420661947,0.8479914446297038,0.5079202875134206,0.3641712666196366,0.9968451420661947,1.0,0.19038388877068152,74.80494111408137,8.834890681853222,-0.5837435975607073,9.743702682937228,away_HQ,0.17796145551032527,0.05201691580494655,1,0
0.8376644849448782,0.0,16.0,9569,1,blend,obs,0.6036666666666667,0.8625816251439109,0.9812682325350595,0.9940399348001137,0.9068589646603388,0.993130636490108,0.9794677319430336,0.9752772971370188,0.9994659441541631,0.9982309985143372,0.9219028681828944,0.9940366078705763,0.9935646626090558,0.9442068266708199,0.9969116230727534,0.9961243387163152,0.9157874074862188,0.9927977827586488,0.9973241080588995,0.8904814413592014,0.9884420546912606,0.9914579934933976,0.821816566603133,0.9725231872574943,0.945805049183405,0.9138320463882912,0.9067833121746308,0.2602164076048521,66.80869924066305,4.692713133022496,0.7024073517644486,0.20196162798719963,0.8123128662859286,0.8669543551057352,1.4028003728290679,1.0163388116382477,1.4049819975492397,gaussian,linear,0.0,logit_quad,0.6,3000,0.37716577149393804,0.3163962838957105,0.2736178958295781,0.40329609697009916,0.7651738954457503,1,18.0,0.04942534079509706,0.3960754632327239,0.6908226366671119,0.9830764373432849,0.9869847448035961,0.9935657964345982,0.9199611767918472,-0.2068462031359233,0.3043511618907456,0.9935657964345982,1.0,0.5129395086629222,37.64462137066787,4.064792231771464,0.06076948759822755,15.424144342104748,iso,0.05464148881980657,0.25272310105807005,1,0
2.426838706739916,1.0,16.0,3451,1,blend,obs,0.5933333333333334,0.6492482985176877,0.8980257001658299,0.5528137355105897,0.7466715565353241,0.9454572869559589,0.8779940346086412,0.9002847057875178,0.9902754910369622,0.977946659092631,0.6817959874794122,0.9199457538810163,0.7249408183025411,0.7399074282733935,0.9458503817712184,0.8546319623774634,0.7728082142096194,0.958941172371645,0.8743060580636404,0.6879490266296966,0.9133170693213255,0.8956702331855987,0.7122206992944596,0.9251408040451927,0.7083625575751116,0.7309519687939,0.8205556626934163,0.20149117765559368,45.40684322292501,9.575158526356656,0.8107305673236324,0.1628046996497612,0.6326176449666259,0.42155238148193297,4.717545016950902,-1.5561839608620052,4.642587503811743,gaussian,linear,0.0,logit_quad,0.6,3000,0.715974699629037,-0.36107605163077006,0.17317544800526286,0.3978706058889964,0.25516480375119327,1,8.0,0.2980447168148358,0.4964487372963786,0.34882845900336645,0.858026357988207,0.833960752608144,0.7249894221858817,0.26460976713216366,-0.10498896580551371,0.2486648327390999,0.858026357988207,0.25,0.9621433180600922,3.9003250401546974,3.0444832515304663,1.0770507512598069,15.843095075761127,toward_HQ,0.2110652634846929,0.7606521404044986,0,1
3.7872791639185936,1.0,16.0,5950,1,blend,obs,0.5923333333333334,0.6938981489048477,0.9094629024238198,0.6271186778832816,0.7090444773405435,0.918427854890093,0.8411425619219095,0.8388343137694801,0.9721269208165643,0.9401597776756341,0.7790603320472496,0.9507966521539243,0.8858677350446114,0.8021801808970304,0.9600938028286656,0.9172874198683832,0.804412521871942,0.9613122719912068,0.8827776432010596,0.8291544563528845,0.9710893209191044,0.9649624207317256,0.853978473324826,0.9776576358158491,0.9270491403291499,0.9175783075852987,0.9114264228132876,0.043634547193276293,196.49399031234557,4.25237854020765,0.9647278227151607,0.0611576914019616,5.862054789154359,6.6500530685408785,7.268960124386467,5.450859966826402,7.1232416006334605,gaussian,linear,0.0,logit_quad,0.6,3000,0.7424210797497619,1.4167828014133848,0.1427615085186998,0.3108379056306783,0.5388377972337082,1,12.0,0.17351703993583006,0.3926947200128007,0.3635432340777237,0.8546225486699545,0.8638916205897107,0.8858407818416074,0.9297613238843613,0.6870287086963615,0.4160351448586548,0.9297613238843613,2.0,0.00893209084586125,443.24624226710506,5.4534527842888165,-0.6743617216636228,15.325189664280114,away_HQ,0.7879982793865192,-0.03470245634741505,1,0
3.6017983960168882,0.0,10.0,3193,1,blend,obs,0.6063333333333333,0.8422515838897467,0.9773979019697668,0.9876720870509389,0.7067888738985577,0.925738387915555,0.8434643220301085,0.9029145205741571,0.9905790291054548,0.978791706632201,0.774984786936501,0.9572373979850775,0.8677242880061711,0.7974400017887867,0.9630031613361064,0.9031510733969609,0.9150521397850031,0.9936866816942284,0.9875987901662904,0.7214202539258339,0.9302754421232812,0.9034364861500248,0.8277066057314993,0.9735760672565165,0.9480519657837231,0.844158330833547,0.8919089416712459,0.4557029543035349,42.17227917513034,5.181197936737032,0.8057294835444286,0.15781030640767382,2.619868697982823,2.6671985181683437,6.7673425936655285,2.8979661965356778,6.592656344862824,gaussian,linear,0.0,logit_quad,0.6,3000,0.7709115668760407,0.56435660878339,0.1525903647740114,0.33294926019982807,0.6232176644480244,1,8.0,0.1611999997023926,0.36383325397839616,0.41939642159007257,0.8460548382796647,0.8519118827922907,0.867729509002559,0.9186206836071426,0.9004950112731858,0.6400800798483179,0.9186206836071426,2.0,0.5703749927793721,32.761025718597196,4.769186074863453,0.20655495809265068,9.781136896751114,iso,0.04732982018552079,0.11467203847583718,1,1
2.7839794805351334,1.0,10.0,783,1,blend,obs,0.6043333333333333,0.6976522621605983,0.9243749013138718,0.7313592432104824,0.7533506675308905,0.9472715105262974,0.870487483737259,0.9457717511542976,0.9967566158334163,0.9909075038280029,0.702687197610932,0.9282583069704466,0.766130552798089,0.741603840648449,0.9440265777925657,0.8425647568319831,0.7497007306978292,0.946772978139375,0.8416110458682324,0.7136653069655384,0.9253583059861145,0.8928244377720538,0.7726120876235824,0.9556552557315067,0.8400726869116939,0.7269325373215134,0.8785011127634821,0.5504431493400093,24.48465272969521,4.954213026288255,0.7094802537695786,0.20720002682017918,-0.02503846031791324,0.05656136032901686,5.046889717542062,-0.9985437759731434,5.049711328846542,gaussian,linear,0.0,logit_quad,0.6,3000,0.7347174669557602,-0.22484838483075992,0.17356487922893532,0.2597925308173746,0.6295616937672475,1,8.0,0.1587142993434669,0.37897561174109323,0.45798429727850287,0.8521903626909301,0.8318179267920577,0.7661215666654534,0.41638813172456834,-0.11854625473945046,0.09177922416104145,0.8521903626909301,0.25,0.9842249470983705,2.6371906529680027,2.4244537513292994,0.9595658517865201,9.983531997511808,toward_HQ,0.0815998206469301,0.43378179775836123,0,1
2.8033635580034217,1.0,6.0,2278,1,blend,obs,0.6133333333333333,0.8524568177408335,0.977028634632957,0.9355159118276362,0.7336295876189389,0.9342026391023636,0.8589407245076229,0.8818857322938816,0.985224343003589,0.9695431677298729,0.8574705996247469,0.9802641293369003,0.9487073528801744,0.8615796601279965,0.9813355392173557,0.9536482229793903,0.867723406539813,0.981320261161271,0.9469885611743276,0.9519560125721835,0.9974807010997099,0.9953566517661292,0.9012547029225999,0.9902632356781185,0.982067843251761,0.9531056343731217,0.8677295061771821,0.20947007318387054,52.7403722643949,6.140082292962599,0.9727262931034483,0.06311588260660228,7.546153232571988,7.399837127956339,5.207653701435325,7.060778095819469,5.189163572924554,gaussian,linear,0.0,logit_quad,0.6,3000,0.7263709015053026,1.1242232605851066,0.16833005335947437,0.19412599813082776,0.9232627380506687,1,12.0,0.026579789383175626,0.21637622433213555,0.777950784006145,0.9006044202656432,0.9169377087222103,0.948704174621989,0.9888922711055066,0.7265238798794157,0.43861320942471804,0.9888922711055066,2.0,0.20193946518695022,54.48705627700452,6.450170940265167,-0.39785235907980393,5.8954307184831265,away_HQ,0.14631610461564915,-0.007530607996920319,1,0
1.9724412919395231,0.0,10.0,6266,1,blend,obs,0.6,0.8828013101355427,0.9869088365065215,0.9982996994846148,0.7764255639747507,0.953736798532984,0.8915125517834855,0.930473436140155,0.9949025114724338,0.9877001508937552,0.8735082022921077,0.984500344510014,0.950880239461573,0.888302569595698,0.9877039894182902,0.9638467873400735,0.9260739314445798,0.9948252560623652,0.9995252375588325,0.8338166130534876,0.9732220454119265,0.96228095789113,0.8539349241597111,0.9807692465076613,0.96499830413079,0.9226639456987538,0.8821426716512643,0.6876962644342801,11.57495659060527,5.392135434331795,0.7859199074074075,0.17168069790552629,2.235467575906556,2.3778459330382673,3.7111308130414025,2.6484841367003154,3.7432488121674696,gaussian,linear,0.0,logit_quad,0.6,3000,0.6470060394953021,0.6092715760804019,0.1899132679735029,0.303165392177059,0.7955667096470298,1,12.0,0.06367950824666682,0.3102511768300763,0.6121274701159888,0.9048128466655736,0.9188344264549114,0.9508887143665999,0.942017678013781,0.6186951835033058,0.40006414308582805,0.9508887143665999,1.0,0.6892401907003116,13.049051382432124,6.030819066271177,0.03773446341490023,9.801505754859555,iso,0.1423783571317112,0.0015439262660315034,1,0
2.9249626334337786,1.0,6.0,5484,1,blend,obs,0.611,0.8745244484251576,0.9859053886527666,0.9668975925956117,0.7289056915846706,0.9381438155515944,0.8648938560040762,0.8849300449650847,0.987929410571419,0.9717882433284388,0.8312001897925281,0.9740960990449496,0.9457770087909634,0.8318525670425161,0.9742466652116265,0.9472435149691959,0.8743982564951152,0.9858116030449309,0.9676592282877013,0.802241948535463,0.9640457478839921,0.9458311492608356,0.8418205028934838,0.9787807784078008,0.9408234427114176,0.9447746711314471,0.8768397263152748,0.7437059894021938,16.061975052204946,4.6561340769979855,0.7715497232261439,0.18543966529888925,2.727172511355633,2.7692744216410525,5.131425680380742,2.4827075259636047,4.99034975878708,gaussian,linear,0.0,logit_quad,0.6,3000,0.7722416521915081,0.4500859807619171,0.1775015940129476,0.18732687330921505,0.9646913036620811,1,18.0,0.01531832664941239,0.20080425118709921,0.8839533673396218,0.8866584700995956,0.9084527599911922,0.9457730869850988,0.993642721717194,0.8395977863846841,0.44704404100252937,0.993642721717194,2.0,0.7403891470867776,16.108912975611574,4.619764685028294,0.32215567142959095,5.991811889220047,toward_HQ,0.04210191028541965,-0.0033168423154161797,1,1
2.4860130385037507,1.0,6.0,3587,1,blend,obs,0.603,0.841088641562303,0.9742284636576424,0.9262596124177126,0.7612107242370965,0.9474478088578877,0.8746197887040537,0.9150172744479146,0.9921339923584717,0.9807398250290715,0.9085097523120753,0.9918735704693328,0.9748731473169776,0.9125905386913702,0.9925195406339855,0.9775743890665712,0.8574716709481671,0.9789994222681119,0.9396519033140593,0.9623792892777461,0.9984596813135815,0.9976048336202314,0.8875269286738438,0.9876653650810786,0.9746742238149442,0.9697380412888902,0.8433696218077165,0.15942541873824093,55.040202690370286,8.310301994017125,0.9663233417760531,0.07080777705350413,7.0769499781017435,6.957006032514371,4.794790563419843,6.648273414783057,4.822582099294403,gaussian,linear,0.0,logit_quad,0.6,3000,0.682859414390361,1.0805425455804816,0.1711578473811905,0.1985350998651614,0.9229222867152911,1,12.0,0.02520624371437807,0.2209355682794645,0.7746957572928707,0.91972824036819,0.9385349862250385,0.9748937200969028,0.9344484652343917,0.6696246635831827,0.4207050274076958,0.9748937200969028,1.0,0.16488926573322907,58.175881221467684,8.479202805529285,-0.39768313119012066,5.936919188062143,away_HQ,0.11994394558737209,0.005463846994988142,1,0
