regime,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp
iso,1.0,0.0,10.0,2,1,blend,obs,0.6066666666666667,0.8813552653359772,0.9865822855590768,0.998562086754989,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9242982425010904,0.9951348542907941,0.9884462409215107,0.9466315209930389,0.9976371856310383,0.993948519336765,0.9232166068182954,0.9944032623733472,0.9997991573745523,0.8807342599349589,0.9861126858205745,0.98279613329718,0.8546000968152769,0.980450484217276,0.9691996036395735,0.9274281163675918,0.9018893127941714,0.6775839111164706,19.13518170557221,4.4983597044466865,0.7243236636245111,0.19580494566978474,1.2989029156111367,1.3868255797568223,1.868819980460654,0.44417514370909317,0.42904479646118066,0.2407015202525269,0.34170021493701064,0.960488918970854,0.9698216156408449,0.98844588074447,0.9468654864914272,0.02150863425198919,0.1725555767219773,0.98844588074447,1.0,0.7998869453910861,11.61206834794277,4.6036190382055775,0.015130347247912557,9.774214784189391
iso,1.0,0.0,10.0,3,1,blend,obs,0.5996666666666667,0.887416617686905,0.9878224833090914,0.9964080932962923,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.9488492946422543,0.9977611572071561,0.995121326623625,0.9708998736762738,0.9992949771378292,0.9980712076272145,0.930181751307757,0.9953100727241985,0.9984304677336109,0.8837994140346723,0.9866406528068479,0.9895754530778605,0.8738588579168988,0.9853290160972243,0.9861193140633496,0.9303954405927464,0.907291778802277,0.8017396832912485,11.08462823429762,4.775940809310216,0.7087469724830937,0.19988951202953656,1.1524357850050304,1.2504771577162146,1.908945132534476,0.45595386833471363,0.39992445991115483,0.24291844608874938,0.347023875918006,0.9737580633504513,0.9810365104765018,0.9951225493347131,0.9232962586388817,0.31043362831396465,0.4190929629320377,0.9951225493347131,1.0,0.836497531291219,10.07283140711088,4.722656307476214,0.05602940842355881,9.805001042593357
iso,1.0,0.0,10.0,4,1,blend,obs,0.598,0.8916825663540612,0.9888146833297655,0.9985958862206968,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.928901286297678,0.9956556944973571,0.9906221960694748,0.9498819779457618,0.9979218336691028,0.9942341079418893,0.9351604229536415,0.9960194050713738,0.9997284294074207,0.8684712617441164,0.9831681407742986,0.9827935271863648,0.8706442234303484,0.9849095123231729,0.9774951166114733,0.9237855823550223,0.8949720068340614,0.7888856026589258,9.651471471091682,5.36768726528998,0.6970498677182649,0.20334309845372264,1.064003968835169,1.159452336696425,1.7496170649997194,0.4197139840629156,0.37131719938646546,0.24698800384561753,0.3509576138208521,0.9657607755705999,0.9737077237452815,0.9906223857581575,0.8944172357755351,0.23938816770007237,0.4020264736287571,0.9906223857581575,1.0,0.8499283958981545,6.747386862107506,4.825731741795609,0.04839678467645012,9.776596200892726
iso,1.0,0.0,10.0,5,1,blend,obs,0.5976666666666667,0.8950429378006228,0.9895229106460012,0.9992331261453848,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9336680404751578,0.9961793939383449,0.9910745720181173,0.9559819424806595,0.9983893925499877,0.9952400901705114,0.93737894581989,0.9962832421455073,0.999951286460802,0.8708087851868628,0.9837423417689489,0.982179870457876,0.8687717650970329,0.9846265758157104,0.9776880594997892,0.9273001765579743,0.9008129859000172,0.8004311416923156,11.850589194329563,4.697495084535402,0.700976271988415,0.20505007894399144,1.1371636144769506,1.2302682314621085,1.8133920197350892,0.436095844257141,0.3785874423450739,0.24641294460040022,0.3424869974861372,0.9674430336884583,0.9756947444053761,0.9910746902570433,0.9198892251044014,0.2813193934694395,0.4078011030413575,0.9910746902570433,1.0,0.847517802597787,9.879536363860314,4.288939008942349,0.05750840191206708,9.784590422679809
iso,1.0,0.0,10.0,6,1,blend,obs,0.6103333333333333,0.8828555757756253,0.9870823771946136,0.9990195506102383,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.9413295840671845,0.9970764448970671,0.9937600665435945,0.959917000915327,0.9985781252681785,0.9964615327626118,0.9256865955046938,0.9947348006776026,0.9987694344332515,0.8806999692098503,0.9863961954934961,0.9823632846141159,0.8637865596158173,0.9834613812694892,0.9785061229952429,0.9365364413735549,0.9089695847086465,0.6811700231658823,21.755294064107293,4.373757038108851,0.7046776385591927,0.2005189911750447,1.193585552765685,1.2753764935761092,1.6992891400145367,0.42916417226526976,0.4203542108023863,0.2557756527172592,0.3608286688137703,0.9658674979974156,0.9754124776674842,0.9937596606381088,0.9414397551236664,0.32490646674022705,0.39062268688376867,0.9937596606381088,1.0,0.7627266703912056,18.056059465216535,4.423684764566041,0.008809961462883478,9.82383111108992
iso,1.0,0.0,10.0,7,1,blend,obs,0.6033333333333334,0.8928316932567245,0.9892595720691987,0.9991827814461637,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9116110372102206,0.993407373613875,0.9791358965719865,0.9308549197779207,0.9959197028985557,0.9860109150005507,0.9371647688906678,0.9963529358581946,0.9992510448050991,0.8521167151666402,0.9788692080761741,0.9744160263546139,0.8611708218851334,0.9826143336436303,0.9726425396032126,0.9256370852950428,0.9024220803171153,0.7056424339607671,13.905377112971887,4.7568418462172835,0.7097641487534241,0.2000604741319321,1.278190027616776,1.357319889545811,1.8767832257066475,0.4396920721089136,0.3975306395158501,0.24081355151719647,0.3413016278993733,0.9521994567978564,0.9606273223145044,0.9791368336306752,0.9540596304326014,-0.21797527998949093,0.31082451798578936,0.9791368336306752,1.0,0.7670153172019103,12.8036812621371,4.264042040530344,0.042161432593063486,9.813976927045932
iso,2.0,0.0,10.0,0,1,blend,obs,0.6,0.8934420158542888,0.9890189151335664,0.9966139831474613,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.8784786699396856,0.9853065170995636,0.9518463696674864,0.8880393309566814,0.9872446958277927,0.9623365734915624,0.9373902727572873,0.996202363527148,0.9984654532227943,0.8289289993438183,0.9715193486697109,0.9627385137919251,0.8775023459837306,0.9863927602356493,0.9744293351989621,0.9197001742627284,0.8826753546216863,0.40263477498757894,45.48554446369273,6.003437206394605,0.7737581018518519,0.17455670724093572,2.258386353556965,2.413419376578496,3.648956106909129,0.6259317812618228,0.5662592070871937,0.18883789364436854,0.29352972968770114,0.910938973378899,0.923812632370806,0.9518512274942035,0.9080675587457734,0.5409896075836024,0.3980528523830791,0.9518512274942035,1.0,0.4417225195209814,40.35622724704786,5.300088667098985,0.05967257417462921,9.793383049881383
iso,2.0,0.0,10.0,1,1,blend,obs,0.5966666666666667,0.8869202364538114,0.9879575696319075,0.9987009368244852,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.863043052014617,0.9828632358657788,0.9440273576244771,0.8768275493697081,0.9855651982841529,0.957473954797705,0.9315168936871465,0.9956497809401813,0.999488408387834,0.8257102550557431,0.9709299340726707,0.9613265189844346,0.8435110959862927,0.9780587291473369,0.9496682244157496,0.9206999656014314,0.8874817357629519,0.6368002968282157,13.748709897577989,5.463151218901595,0.7902458562260491,0.16780351804836693,2.3368886929505077,2.4903980774811427,3.8253484849655868,0.6460112689881545,0.5971254387522751,0.1888614671283369,0.29791081824310306,0.902728366007438,0.9151574974002858,0.9440297218093371,0.9437293285133523,0.6283658295382359,0.4360344221883067,0.9440297218093371,1.0,0.634084128576133,14.310455906058259,5.293983296439779,0.0488858302358794,9.821425465836382
iso,2.0,0.0,10.0,2,1,blend,obs,0.6046666666666667,0.877821776487426,0.9858123939346919,0.9984156476053859,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.878141492755907,0.9869074973759946,0.9550689915793995,0.8903091750983039,0.9889487800386122,0.964376769783738,0.9203766719787487,0.994020198035847,0.9996073019760816,0.8435944593886107,0.9763040510090096,0.9631956608697062,0.8498701056168706,0.9795292277690429,0.9533003120031648,0.9099552837905945,0.8862561101382573,0.3212427984091446,56.123434663326506,5.600154899366614,0.7818705831168856,0.1721549634545004,2.214205163988998,2.345227093504047,3.6645800751064974,0.6366740643420895,0.5828132025524042,0.19088190088735643,0.30221207190140353,0.9066609538780762,0.9209789168491995,0.9550728880287329,0.9729945636868871,0.1845882431329166,0.3835500070033796,0.9729945636868871,2.0,0.3773699440365852,50.19509760298652,5.166509106919695,0.05386086178968535,9.767162977902284
iso,2.0,0.0,10.0,3,1,blend,obs,0.5983333333333334,0.8737186079143759,0.9844191858807265,0.9894799382785968,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.8991363833799415,0.9899703679024161,0.9685499611489105,0.9110715983687062,0.9919411090487884,0.9777513276599905,0.919040583066896,0.9935687108469954,0.9956094254779578,0.8525427755205854,0.9786089069188013,0.9753345547397473,0.8672425272268817,0.9835323299646672,0.9787276065001147,0.917579531429356,0.8912508313782271,0.42772658831151583,30.857566185074955,5.005418439716426,0.7937990499196709,0.16732949584546317,2.2008848848904936,2.3615599893722456,3.660138011239313,0.6417643325748275,0.6179203071658924,0.19384393264771457,0.29478836136619735,0.930517108499124,0.9428708181298668,0.968546520137238,0.9490945334434999,0.5099524513570537,0.39736322132935553,0.968546520137238,1.0,0.4425923700989979,30.95878802956329,5.157379283429796,0.023844025408935054,9.816934021585464
iso,2.0,0.0,10.0,4,1,blend,obs,0.5976666666666667,0.8956323960208719,0.9896290550120994,0.998823336933248,0.7827122833292421,0.9565694454015025,0.9029340586933561,0.9321270980146901,0.9950966505595682,0.9917775235825482,0.8862483896598048,0.9879844634319609,0.9621893298687962,0.8948182114306424,0.9894276587254266,0.9706392976775389,0.9401469822829898,0.9965942982962912,0.9994423983651236,0.8239076469567651,0.9703183691805812,0.9646250613554956,0.8631041637978598,0.9832774124227446,0.9661909892143303,0.925831322522548,0.8804979399318755,0.41568170492405615,35.41029406579819,6.307673112418003,0.784054809484181,0.1723981001656305,2.2505186145985414,2.361587092597205,3.616055570226309,0.6324322956439955,0.5847088373795042,0.19315870056742468,0.3027226309929675,0.9155290999353853,0.929356787171336,0.9621896542966398,0.9345436324823092,0.5821477602302422,0.39809949353404317,0.9621896542966398,1.0,0.4165572921367592,35.315952082379,6.180147341482951,0.04772345826449128,9.801014899561594
iso,2.0,0.0,10.0,5,1,blend,obs,0.6033333333333334,0.8852855878121241,0.9874008646146534,0.9974553176643166,0.7966249350121454,0.9623905313025133,0.907344971502306,0.9610693840620159,0.9983398675258328,0.9959690326622014,0.8940137531576695,0.9893363430915543,0.9635299591731052,0.9061346221010619,0.9914762819781896,0.9728395016866141,0.9292168612169719,0.9952550288757656,0.9994458275192866,0.8368884960864611,0.9742937650491634,0.9646501150237944,0.8635508342621517,0.9832971164528842,0.9686222081740337,0.9186081047088988,0.8730572052043082,0.35126335372130313,48.41471515177036,6.128541704772525,0.7815991921630532,0.17380106671378742,2.1064420326126565,2.243191976691704,3.6298557637856463,0.6373947007273862,0.5852207033439927,0.1949138411949021,0.29701433188717097,0.9204446054153074,0.9345025651843111,0.9635356624993392,0.8866452111049962,0.4538465139006657,0.3862975289180375,0.9635356624993392,1.0,0.43949688138584525,38.312376246458605,5.65074529518181,0.05217399738339358,9.768467403522363
iso,2.0,0.0,10.0,6,1,blend,obs,0.6173333333333333,0.8823773687795065,0.9867746112451244,0.9979578471858335,0.7920989997538872,0.9604863812541056,0.9006596288161807,0.9484827776734923,0.9970901436344174,0.9931526605973667,0.8809690945537353,0.9863230911161927,0.9563470599469236,0.8968668188519504,0.9895096852349594,0.9687310109107204,0.925586431301809,0.9947312809386062,0.9997494518807879,0.8482634322311644,0.977908186260276,0.9670160814506775,0.8583450424953397,0.9816583837038354,0.966787119834766,0.9156923032355775,0.8936620049439661,0.7406206555212175,11.787808638582828,4.548189978667956,0.7879093888516793,0.1679022511322063,2.2212815443234324,2.3817292140569863,3.5327188342581057,0.6505197195510718,0.6227112408767044,0.19961092976989772,0.29684089290902904,0.9140415262255349,0.9279427670070729,0.9563512788793201,0.9658746518830295,0.5799155949469709,0.4143257731797665,0.9658746518830295,2.0,0.7440238485080919,10.979208137947754,4.9531609144799535,0.02780847867436745,9.810271601266427
iso,2.0,0.0,10.0,7,1,blend,obs,0.6053333333333333,0.8931686025777563,0.989054900054878,0.9970742103710831,0.7740182950418174,0.9532281616190881,0.888634364768567,0.9322029658069678,0.9950127844368072,0.9870520121074039,0.8737122630693003,0.9848844001279856,0.9487618460262002,0.8807861121881093,0.9861355788240825,0.9578815025206664,0.9362001351045476,0.9961879395080206,0.998365992847572,0.8194280764238538,0.9685464344933096,0.9536912595116196,0.8600080160590398,0.9823944753157077,0.967449956027193,0.9200540567931399,0.8693179288858084,0.5757392954977796,21.91494853885476,6.72666847985303,0.778437630223836,0.1733492742544523,2.228953401371136,2.373538020003663,3.610278726985105,0.6279251574030753,0.5715026567965064,0.19288369629482627,0.28900391228436595,0.9015769685678703,0.9157355364801186,0.9487620350539867,0.8758136210835473,0.46408054229023826,0.41507717718145865,0.9487620350539867,1.0,0.6311952776470338,20.72436911939788,5.259615137082327,0.05642250060656889,9.85178756776774
iso,3.0,0.0,10.0,0,1,blend,obs,0.603,0.8922188269282564,0.9888265488460659,0.9979837959816686,0.7414519719977307,0.9367325700208131,0.8647008216080868,0.8868053627847106,0.9861937790887924,0.9679589706480353,0.8254512290922759,0.9693886754859143,0.91416212149373,0.8386720311912916,0.9734633857401566,0.9317787515707933,0.9373126783302229,0.9962241590871235,0.9994112965214806,0.8156850332313432,0.9665543866476726,0.9539867926899233,0.8750448043572522,0.985950365886208,0.9675221128328184,0.9139920007395009,0.8910019994394671,0.365334552768809,48.04360580788822,5.206748408857838,0.8119761301710497,0.1555789666188678,3.1181404193355813,3.3466142626336706,5.600444593701082,0.7170680376381457,0.6452115520657974,0.1597759990717959,0.2716641362526734,0.8745681864379016,0.8866256018281946,0.9141717480162858,0.9247456620875293,0.6506712820258846,0.41491620194961965,0.9247456620875293,2.0,0.2726667664663626,62.95098279201028,5.648965819922765,0.07185648557234829,9.739829918291601
iso,3.0,0.0,10.0,1,1,blend,obs,0.5963333333333334,0.8769599436426996,0.9856773871338119,0.9980416536413351,0.7308199767075563,0.9329669225930087,0.8583997261535545,0.8732083280382181,0.9831335730526408,0.9607928366379914,0.8180488260977534,0.9678444774167756,0.9091620087808696,0.8258409079134169,0.9698761776485062,0.9231684737580487,0.9213696626800969,0.9942305499203038,0.9993285318595654,0.8200693553684657,0.9689071890342584,0.9549073266235368,0.8418945856525277,0.9774605298461272,0.9475776485420458,0.9251420074605674,0.8856017053188381,0.6230939203767596,14.382973283563743,5.234801874002913,0.8334721915144343,0.1472192823080599,3.2282480229362562,3.3964109121912447,5.847996569214215,0.729985653614518,0.7046164987734229,0.16101979802718194,0.27451225129657947,0.8688420912956214,0.8811897064954314,0.9091614044505675,0.9283498708916758,0.7021636622464293,0.43067389309842885,0.9283498708916758,2.0,0.6427223240438672,16.30358940479677,4.914942790667263,0.025369154841095004,9.816284545749628
