geom,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
geo_fixed,1.0,1.0,10.0,1.0,0.6017083333333333,0.8968231806148611,0.9896873632474069,0.9956407540079596,0.8668082771152433,0.9844259714279134,0.9548672841240229,0.9775248272892891,0.9992753555660525,0.9984037591005943,0.9263293370788565,0.9950841270152881,0.9867197642734066,0.9256818099018445,0.8940232382159433,0.6629777740051048,20.623142108666585,5.159327820339466,0.7127596974844935,0.19983671676579515,1.2453430520604003,0.05344821383809657,9.880565056175513
geo_fixed,2.0,0.0,10.0,1.0,0.6029166666666667,0.8860458239875201,0.9875084369384559,0.9968151522513014,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.8817178873163326,0.9866969895014308,0.9562901093794123,0.9185150927930343,0.8830248888583851,0.48396368352510144,32.96787770058479,5.722904380011345,0.7839593264796509,0.17116192210691783,2.227195086036591,0.04629896581724378,9.803805873415454
geo_fixed,2.0,0.5,10.0,1.0,0.6029166666666667,0.8813182240390118,0.9864164295570794,0.9958562973764195,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.8829152159853016,0.9866635172684108,0.956525960232828,0.9207074044792473,0.8794027874306306,0.5261937061729529,28.500246293418574,5.799842085347212,0.7841495195485817,0.1727806663077192,2.221746714469479,0.05531428856262258,9.813294538994704
geo_fixed,2.0,1.0,10.0,1.0,0.6029166666666667,0.897136750591562,0.9896658392127172,0.9955439518877521,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.8840266444164534,0.9868220869939648,0.9569067161237783,0.921401687204721,0.8771632785831979,0.5255211462779508,28.354144131865333,5.908853967789932,0.7847240718698405,0.1728721502805995,2.2336659397360727,0.06624537897907093,9.882515004848615
geo_fixed,3.0,0.0,10.0,1.0,0.6015416666666666,0.8862772624959292,0.9875692443780462,0.9973698432650666,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8240270168418395,0.9695223810329343,0.9156517255199363,0.914116589770483,0.8922361381552093,0.3750324899835745,57.564023985097066,4.948608903420378,0.817476965349407,0.1549673255889674,3.042322669172054,0.06391833806776782,9.786847159222491
geo_fixed,3.0,0.5,10.0,1.0,0.6015416666666666,0.88280174332077,0.986642891135957,0.9952792129675536,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.8240732782273315,0.9689465537589979,0.9150473433529265,0.9161583462141718,0.8868396257194643,0.45224742007994184,38.6210881702437,4.934834090676935,0.818081356155676,0.15716381388788114,2.982975636837655,0.07636097516875537,9.794884765838614
geo_fixed,3.0,1.0,10.0,1.0,0.6015416666666666,0.8974069277335672,0.9896975750792129,0.9950073910307103,0.7387518621933984,0.9360567307905961,0.8640876621944097,0.8882990562043666,0.9865647131594475,0.970217494573776,0.826274826166872,0.9694948722624319,0.917911322344305,0.9201945598730663,0.8847660522628842,0.47581020546400665,35.19109842888773,4.962599814146593,0.8209424102375701,0.1565429657133794,3.0105363374949934,0.07730546033447828,9.88482460767615
geo_fixed,4.0,0.0,10.0,1.0,0.6035,0.8836285234724182,0.9869594872993178,0.9966494075901642,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.7889605032811364,0.9559839147241354,0.8912373882603453,0.9103921896822168,0.9045383087689776,0.5068421037579932,78.00437035684187,4.300087044901155,0.8320922744098286,0.14553254954461486,3.5659936183689895,0.0727181409385806,9.795722528395673
geo_fixed,4.0,0.5,10.0,1.0,0.6035,0.8820325401413543,0.9865800615596737,0.996357691756234,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.7928291717938912,0.956872893152042,0.8941123214148149,0.9172201603997214,0.8950400225267874,0.5028763125000969,42.813566489276745,4.577353116687732,0.8370275634652475,0.1468636059147769,3.614256378786928,0.07937430325764673,9.809074493558285
geo_fixed,4.0,1.0,10.0,1.0,0.6035,0.8979986169949921,0.9897942490392568,0.9950457200155658,0.7154310870605463,0.923770029263886,0.8463906452038646,0.8564195128634478,0.9778857245557191,0.9536075004646989,0.7939622362925178,0.956994780128559,0.8967984143048251,0.9212733152410199,0.8925227457807651,0.5917440113648688,30.08806750747534,4.5419683932455985,0.841044823066027,0.1454407239533844,3.6116077820615455,0.08022044588330378,9.88817092553402
mixture_HQ,0.0,0.0,10.0,1.0,0.6007916666666666,0.8912167549659638,0.9886763549406408,0.9984544835215768,0.9836781065846923,0.9997403893470583,0.9992510827065901,0.9837905817518694,0.9997465427948355,0.9992595521842567,0.9230226091448305,0.9943233830589041,0.9990271719035861,0.9234074055685373,0.9234937389863558,0.8073055787656448,14.4750035127352,3.803685733642256,0.6418194341283678,0.22138226798282057,-0.03620240730265522,0.0021954499813686985,9.827359106403993
mixture_HQ,0.0,0.5,10.0,1.0,0.6007916666666666,0.8456608280261879,0.9784005829778293,0.9626114816050145,0.9836781065846923,0.9997403893470583,0.9992510827065901,0.9837905817518694,0.9997465427948355,0.9992595521842567,0.8894174757269027,0.9888605290809342,0.9803993900736406,0.8855872100816854,0.8856651570149132,0.709622614877595,16.798465087603873,5.279810745384098,0.7067898986011169,0.20531756473063123,-0.6661129791249771,0.3270194094232278,9.877144214227116
mixture_HQ,0.0,1.0,10.0,1.0,0.6007916666666666,0.7842456583668688,0.9597463007126538,0.8557286338767203,0.9836781065846923,0.9997403893470583,0.9992510827065901,0.9837905817518694,0.9997465427948355,0.9992595521842567,0.8358700148456552,0.9773396465784937,0.922061048644916,0.8305641054693264,0.8306284318021211,0.5889876133760501,18.838949177687475,6.837927852049523,0.8123552292953921,0.17045462925459648,-2.1223474935269153,0.6443666934533261,9.919699421741072
mixture_HQ,1.0,0.0,10.0,1.0,0.6017083333333333,0.8883945389257082,0.988137381503125,0.9985851574222613,0.8660551639590502,0.9842202075473361,0.9547029243318377,0.9772386969630635,0.999270948696544,0.9984527488630647,0.929866929062929,0.9957043720300893,0.9887471989637571,0.9289833034549592,0.8993947157457174,0.6339957366459645,24.913720079371846,4.93308514023034,0.712750598657445,0.19916096142950812,1.2343558955466702,0.033562311697434774,9.796239392080235
mixture_HQ,1.0,0.5,10.0,1.0,0.6017083333333333,0.8619456470776461,0.9834573772032272,0.9632499690039277,0.8660551639590502,0.9842202075473361,0.9547029243318377,0.9772386969630635,0.999270948696544,0.9984527488630647,0.8657374488337498,0.9853285612701919,0.9496404080054638,0.8684878135929095,0.9254428807778932,0.7967480587447057,20.835637046249616,3.787416925134131,0.6435679391893261,0.21761033111567155,0.4644016174785435,0.3643440572600264,9.878542651918405
mixture_HQ,1.0,1.0,10.0,1.0,0.6017083333333333,0.7826299890064449,0.9612246685176042,0.8603288389711033,0.8660551639590502,0.9842202075473361,0.9547029243318377,0.9772386969630635,0.999270948696544,0.9984527488630647,0.7962662984630483,0.96614687246849,0.8831005899536833,0.8007116042954839,0.9040352839514011,0.8413052043374186,9.644975564191444,4.050369811410904,0.6759125356006039,0.21558173520880838,-0.7688482439285547,0.6870819429437913,9.94801671691778
mixture_HQ,2.0,0.0,10.0,1.0,0.6029166666666667,0.8854943637348696,0.9873885157201887,0.9970534357191663,0.7863639583842897,0.9580523968702273,0.8995932519283943,0.93891213718513,0.9958294786429867,0.9909828733337916,0.880355822789024,0.9864426802644688,0.9555446877145137,0.918440911752594,0.8829536310696003,0.48396368352510144,32.96787770058479,5.722904380011345,0.7839593264796509,0.17116192210691783,2.227195086036591,0.04629896581724378,9.803805873412802
