beta,rho,D,seed,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc
1.0,0.0,10.0,0,0.602,0.8864525433847421,0.9876797522474529,0.9981527595744557,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9698742634347551,0.9989941535880579,0.9975085155608784,0.7410636174113521,16.85887276515595,5.05438342336833,0.7453576947120244
1.0,0.0,10.0,1,0.596,0.8843885148378361,0.987286063051812,0.9984515394058442,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9762322313583434,0.9994249966537312,0.9989868036533631,0.7596765745883762,11.825841030176601,4.91135504422275,0.7457416882627861
1.0,0.0,10.0,2,0.6066666666666667,0.8813552653359772,0.9865822855590768,0.998562086754989,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844
1.0,0.0,10.0,3,0.5996666666666667,0.887416617686905,0.9878224833090914,0.9964080932962923,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456
1.0,0.0,10.0,4,0.598,0.8916825663540612,0.9888146833297655,0.9985958862206968,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317
1.0,0.0,10.0,5,0.5976666666666667,0.8950429378006228,0.9895229106460012,0.9992331261453848,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745
1.0,0.0,10.0,6,0.6103333333333333,0.8828555757756253,0.9870823771946136,0.9990195506102383,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734
1.0,0.0,10.0,7,0.6033333333333334,0.8928316932567245,0.9892595720691987,0.9991827814461637,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343
1.0,0.25,10.0,0,0.602,0.9285230049172541,0.9953565664590528,0.9950409482501178,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9698742634347551,0.9989941535880579,0.9975085155608784,0.7410636174113521,16.85887276515595,5.05438342336833,0.7453576947120244
1.0,0.25,10.0,1,0.596,0.9179861558153162,0.9940500516075845,0.9906753708968932,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9762322313583434,0.9994249966537312,0.9989868036533631,0.7596765745883762,11.825841030176601,4.91135504422275,0.7457416882627861
1.0,0.25,10.0,2,0.6066666666666667,0.9127064516780995,0.9931039264831701,0.9905489469531805,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844
1.0,0.25,10.0,3,0.5996666666666667,0.9285132601388589,0.9952226817642963,0.9958088399751609,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456
1.0,0.25,10.0,4,0.598,0.9205064423959001,0.9944913904216691,0.9893347544085366,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317
1.0,0.25,10.0,5,0.5976666666666667,0.928562203546158,0.9955468078622332,0.9927017142832973,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745
1.0,0.25,10.0,6,0.6103333333333333,0.9219767220239748,0.9944836332314104,0.9946690709967333,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734
1.0,0.25,10.0,7,0.6033333333333334,0.9185264028670567,0.9943842688138894,0.987803325398908,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343
1.0,0.5,10.0,0,0.602,0.895867307414453,0.9909987053464714,0.9688830599891785,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9698742634347551,0.9989941535880579,0.9975085155608784,0.7410636174113521,16.85887276515595,5.05438342336833,0.7453576947120244
1.0,0.5,10.0,1,0.596,0.8842558903568883,0.9887295649063713,0.9610929341979014,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9762322313583434,0.9994249966537312,0.9989868036533631,0.7596765745883762,11.825841030176601,4.91135504422275,0.7457416882627861
1.0,0.5,10.0,2,0.6066666666666667,0.8809160244468789,0.988000626465477,0.9595945238779556,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844
1.0,0.5,10.0,3,0.5996666666666667,0.9038496493016404,0.9922023480041603,0.9739713282099765,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456
1.0,0.5,10.0,4,0.598,0.8848402429519144,0.9889361635356537,0.9615131116019926,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317
1.0,0.5,10.0,5,0.5976666666666667,0.8932356337173397,0.9905797747145815,0.9673276024887314,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745
1.0,0.5,10.0,6,0.6103333333333333,0.891648613267431,0.9904731044577876,0.967665705544963,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734
1.0,0.5,10.0,7,0.6033333333333334,0.8749926170970356,0.9870150433611817,0.9548866032550989,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343
1.0,0.75,10.0,0,0.602,0.8352364588600685,0.977335325750792,0.9218936422345924,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9698742634347551,0.9989941535880579,0.9975085155608784,0.7410636174113521,16.85887276515595,5.05438342336833,0.7453576947120244
1.0,0.75,10.0,1,0.596,0.8279147592701225,0.9750988196563743,0.9132620293738548,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9762322313583434,0.9994249966537312,0.9989868036533631,0.7596765745883762,11.825841030176601,4.91135504422275,0.7457416882627861
1.0,0.75,10.0,2,0.6066666666666667,0.8254328791786456,0.9743693361967708,0.9096624068560217,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844
1.0,0.75,10.0,3,0.5996666666666667,0.8512272330289747,0.9815510867070468,0.9352605096482437,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456
1.0,0.75,10.0,4,0.598,0.8323081097312054,0.9766503639639731,0.9184704658422973,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317
1.0,0.75,10.0,5,0.5976666666666667,0.8385296156310054,0.9784517771719594,0.9253423210201719,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745
1.0,0.75,10.0,6,0.6103333333333333,0.8326317811940012,0.9771155672569061,0.9192784776414352,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734
1.0,0.75,10.0,7,0.6033333333333334,0.8171219486149727,0.9722279467812779,0.9049699117602844,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343
1.0,1.0,10.0,0,0.602,0.7818712220601266,0.9610624692409376,0.8604522598447548,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9698742634347551,0.9989941535880579,0.9975085155608784,0.7410636174113521,16.85887276515595,5.05438342336833,0.7453576947120244
1.0,1.0,10.0,1,0.596,0.7775461990723069,0.9592235986713369,0.8530791334282651,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9762322313583434,0.9994249966537312,0.9989868036533631,0.7596765745883762,11.825841030176601,4.91135504422275,0.7457416882627861
1.0,1.0,10.0,2,0.6066666666666667,0.7758876485328283,0.9584837860300819,0.8493480486609525,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9837113544118309,0.9996793076415849,0.9988833124365456,0.8445766226624959,5.849536987769831,4.604749197082499,0.7407799403985844
1.0,1.0,10.0,3,0.5996666666666667,0.803878752717961,0.9685319443358067,0.8868676068327315,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.975245622306282,0.9994519128759349,0.9988197900572888,0.8374802835319686,6.025290928073275,4.85176833917007,0.7400591224933456
1.0,1.0,10.0,4,0.598,0.784578114798092,0.9619976576218019,0.8627534682258658,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.9787574077531808,0.9995726225096281,0.9994009828956524,0.8565990438080134,4.642127216899696,4.374466316233899,0.7243804666744317
1.0,1.0,10.0,5,0.5976666666666667,0.7890068532579498,0.9637141247812452,0.869341482926556,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9887017220858998,0.9998801213558066,0.9999701729738257,0.8443735349620218,6.498513965897737,4.775966775198831,0.7319662537410745
1.0,1.0,10.0,6,0.6103333333333333,0.7806900175159017,0.9608064503199639,0.8572897636648785,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.989563949237891,0.9999111001291423,0.9996911282212789,0.8706804276441539,6.243864933737426,4.20281671208747,0.7231189489632734
1.0,1.0,10.0,7,0.6033333333333334,0.7699202393846724,0.9568045251519185,0.845652222599071,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9595262901478575,0.9982679092232818,0.9964903716243597,0.8222890313025079,8.091871696097394,4.203942057182042,0.7341120757695343
1.5,0.0,10.0,0,0.6046666666666667,0.8875538699309932,0.9877753580410639,0.9966310314239117,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294
1.5,0.0,10.0,1,0.5993333333333334,0.89022336286456,0.9885020474849825,0.9983337927230207,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386
1.5,0.0,10.0,2,0.6036666666666667,0.8798270542602293,0.9861248218430437,0.9955578489145208,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748
1.5,0.0,10.0,3,0.5993333333333334,0.8851423817934414,0.9872650403501135,0.99569771219813,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719
1.5,0.0,10.0,4,0.6013333333333334,0.8869419053058994,0.9877343311779355,0.9976724445321807,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122
1.5,0.0,10.0,5,0.5966666666666667,0.8908328657954262,0.9886914717898848,0.9992127562026887,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499
1.5,0.0,10.0,6,0.6156666666666667,0.8842491830812989,0.9872105286760792,0.998457210615665,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626
1.5,0.0,10.0,7,0.6036666666666667,0.884938294971118,0.9875490771067073,0.999073743180769,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924
1.5,0.25,10.0,0,0.6046666666666667,0.9304855719319167,0.9955403412713935,0.9921597404870564,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294
1.5,0.25,10.0,1,0.5993333333333334,0.9241526190811318,0.9949834053248552,0.9901213700997298,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386
1.5,0.25,10.0,2,0.6036666666666667,0.9004247167675588,0.9910558786090676,0.9812807687397472,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748
1.5,0.25,10.0,3,0.5993333333333334,0.9301870809127566,0.9953791117784748,0.9952000071788502,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719
1.5,0.25,10.0,4,0.6013333333333334,0.9237564331136784,0.9949041787849904,0.9897664954000726,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122
1.5,0.25,10.0,5,0.5966666666666667,0.928477387614148,0.9955420387053353,0.9925754597006996,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499
1.5,0.25,10.0,6,0.6156666666666667,0.9280903006224439,0.9953715311399175,0.9934097701029353,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626
1.5,0.25,10.0,7,0.6036666666666667,0.9155747150562654,0.9939342337046644,0.9868323051139657,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924
1.5,0.5,10.0,0,0.6046666666666667,0.8900677484559457,0.9890560575308636,0.9626394012970668,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294
1.5,0.5,10.0,1,0.5993333333333334,0.8839223986356066,0.9882863725819937,0.9597021888659225,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386
1.5,0.5,10.0,2,0.6036666666666667,0.8658277363474517,0.984101070016383,0.9448881768921099,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748
1.5,0.5,10.0,3,0.5993333333333334,0.9043846982596263,0.9920268228112463,0.9726895092416317,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719
1.5,0.5,10.0,4,0.6013333333333334,0.8858318078026546,0.9885443992544888,0.9607878185646636,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122
1.5,0.5,10.0,5,0.5966666666666667,0.890997337963936,0.9898287427901364,0.965055785610284,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499
1.5,0.5,10.0,6,0.6156666666666667,0.8898404331760611,0.9896015815918888,0.9639148166766298,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626
1.5,0.5,10.0,7,0.6036666666666667,0.8702529296414697,0.9856175452334989,0.9504704173111941,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924
1.5,0.75,10.0,0,0.6046666666666667,0.8267477849857734,0.973283242167293,0.9142088734333365,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294
1.5,0.75,10.0,1,0.5993333333333334,0.8219623223640926,0.9721991318394492,0.9079632418656264,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386
1.5,0.75,10.0,2,0.6036666666666667,0.8114298429243627,0.9687857510353863,0.8925564152949718,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748
1.5,0.75,10.0,3,0.5993333333333334,0.846667092739932,0.9795526638955481,0.9297221399398379,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719
1.5,0.75,10.0,4,0.6013333333333334,0.8268023605524609,0.9736234310133518,0.9137196467787756,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122
1.5,0.75,10.0,5,0.5966666666666667,0.8292222323521563,0.9744516006856112,0.9169782389804508,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499
1.5,0.75,10.0,6,0.6156666666666667,0.8289589739366818,0.9747059089838652,0.9142124494595432,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626
1.5,0.75,10.0,7,0.6036666666666667,0.8076702665068473,0.9679010735280668,0.8948986857884768,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924
1.5,1.0,10.0,0,0.6046666666666667,0.7746411285908265,0.9570336987481535,0.8542728303976885,0.8197524699860325,0.9700180206527298,0.9252450015462799,0.9416373683590978,0.9965193710324948,0.9930972587067658,0.950214875140268,0.9972802996224558,0.9942988145679266,0.5884299601838432,17.559187782044653,6.3264636766842735,0.8102406614471294
1.5,1.0,10.0,1,0.5993333333333334,0.7709780550506741,0.9552234790440923,0.8455271073466238,0.8125289379723573,0.9686336405855153,0.9195722593308121,0.9468860708735223,0.9970799732557631,0.9934255771896657,0.9530517110173762,0.9976731765134077,0.9952410977577074,0.6445213740294885,13.12934263525529,6.583878179792584,0.8087589001645386
1.5,1.0,10.0,2,0.6036666666666667,0.7660411474399624,0.9533383634184499,0.8357352209986938,0.8209028781934757,0.9715164667114323,0.9209295238056062,0.9825544817732865,0.9996807411613239,0.9996129522703942,0.9751961894394284,0.9993274088462477,0.9982358773881697,0.7005068747059455,11.541735981704445,6.722696378679098,0.8065782464789748
1.5,1.0,10.0,3,0.5993333333333334,0.7961100930954266,0.9649319434400189,0.8765785160873181,0.8480069937916993,0.9788669644433488,0.9440686539194678,0.9778519757703743,0.9995318314156844,0.9990453181802964,0.9775528738407551,0.9995098908205355,0.9990852082846512,0.6418930006878648,15.91996594538953,7.3692708247165415,0.7989416508266719
1.5,1.0,10.0,4,0.6013333333333334,0.777249259422532,0.9580154017461592,0.8553722773345429,0.8195610050705919,0.9707528298461955,0.9273762213423747,0.9709426121839441,0.9991326227597626,0.9987891315098406,0.9631483628378668,0.9986614305415373,0.9977252658780674,0.6451790387212649,13.957795156946144,6.8134639096559075,0.8037422876699122
1.5,1.0,10.0,5,0.5966666666666667,0.7794652780196365,0.9589252975382868,0.8599802661499677,0.8240410996152927,0.9723076213271462,0.9270481935172339,0.9693896467214259,0.9989687635721709,0.9978701183937475,0.9694106324149483,0.9989778090147716,0.9981781927524425,0.6441420773267106,14.972979667589142,6.773659095293998,0.8057754282284499
1.5,1.0,10.0,6,0.6156666666666667,0.7780004589764546,0.9585276347527127,0.8539908739012579,0.8271736657292397,0.9733576792453644,0.9259416401040617,0.9744270622857459,0.9992688142988246,0.9979244739982407,0.9663920645432815,0.9987881412158084,0.9965409028730063,0.7065590762000711,13.20729154422674,6.033125448374718,0.7997035581010626
1.5,1.0,10.0,7,0.6036666666666667,0.7582890362654195,0.9507274605865558,0.8322112010116938,0.8030540915756358,0.9648031438503629,0.9105602769502605,0.936630078801164,0.9956499216541767,0.9890210024885498,0.9335798708742299,0.9952619728658335,0.9894563155173113,0.696405633967621,12.691509507224279,5.5451196257616955,0.8030791643813924
2.0,0.0,10.0,0,0.6,0.8934420158542888,0.9890189151335664,0.9966139831474613,0.787255429824713,0.957724427490152,0.8998502183494667,0.9258383204673957,0.9940907077519977,0.9872593311940334,0.9329481254702764,0.9950703345982432,0.9898184625217529,0.28499965301042507,51.945156840537365,7.895627841018813,0.8522268518518519
2.0,0.0,10.0,1,0.5966666666666667,0.8869202364538114,0.9879575696319075,0.9987009368244852,0.774709313967503,0.9537361642278336,0.8920983371072839,0.9165347559214728,0.9926547389943703,0.9836681602324191,0.9244487909865371,0.993947577571878,0.9872566299105746,0.4247573461434373,24.422220425059677,7.556535559700818,0.8594948981947457
2.0,0.0,10.0,2,0.6046666666666667,0.877821776487426,0.9858123939346919,0.9984156476053859,0.7850717389353932,0.9578865674355319,0.8937483684701895,0.9481574736701485,0.997078283363042,0.9930975395462095,0.9412013321481546,0.9962737960014603,0.9902004326523025,0.42047060751306764,36.39878858264133,7.348350219808669,0.8542052073901507
2.0,0.0,10.0,3,0.5983333333333334,0.8737186079143759,0.9844191858807265,0.9894799382785968,0.8079316280937092,0.9655901910205178,0.9184700670199891,0.9534730804124556,0.997748250565146,0.9972544594026634,0.952090004720377,0.9975510170299956,0.996128593546682,0.40181548755909174,29.272949339218904,7.788657337909552,0.8526501693269687
