geom,beta,rho,D,seed,fixed_magnitude,error_mode,propensity_on,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
toward_HQ,4.0,0.0,10.0,6,1,blend,obs,0.615,0.8790373090711071,0.9858343403321693,0.995559512693782,0.7214317268074452,0.9273959381087734,0.8489314328534987,0.8778786317241433,0.9842446645873109,0.9693075482067033,0.7972146928241028,0.9596743312062878,0.8996660458998353,0.8965871115106938,0.9080355558800648,0.5678580882452607,31.140032191301742,4.1148067364908,0.8320817935452083,0.14376694191016703,3.4650399440773603,0.08616280112809548,9.821981125977505
toward_HQ,4.0,0.0,10.0,7,1,blend,obs,0.6006666666666667,0.8797116299561887,0.9860139454959841,0.9960795782182,0.6903373195377589,0.9106082726057474,0.82581298436575,0.8245734396796349,0.9682939003382414,0.9360888915481493,0.7688572678262744,0.9474037459155169,0.8751864635196193,0.9229397290777791,0.8975521689136305,0.5710124408033218,27.715968405371733,4.409082684381558,0.8526192377603072,0.13904448448975493,3.9644638841028477,0.0423094838898344,9.780606391526602
toward_HQ,4.0,0.5,10.0,0,1,blend,obs,0.6053333333333333,0.8305947218516243,0.97073354663946,0.9068235763260533,0.7133100643170126,0.9218419586366273,0.8433927254285128,0.8408991395793164,0.9732512944131324,0.9404076579088233,0.7654107975105345,0.9449324384627606,0.8682165255204642,0.9036042140085341,0.9186910899473594,0.8369039310675903,8.139171293309653,3.8889334031844967,0.6984678700589356,0.20228663522923315,2.458875890683998,0.472014515828633,9.881886295051816
toward_HQ,4.0,0.5,10.0,1,1,blend,obs,0.599,0.815473479215182,0.9656735014847945,0.8886111476180818,0.7086969451584251,0.9210921041754973,0.844506288041792,0.8410005818861774,0.9737415836446568,0.9442270275623925,0.7637582730910597,0.9453196572576273,0.8667414860873569,0.9042877584252998,0.9102446794542779,0.839675623620295,10.030268876300067,4.372403758340374,0.7089679344580488,0.2014976362280203,2.2525278745729427,0.4699295601254367,9.905177623935081
toward_HQ,4.0,0.5,10.0,2,1,blend,obs,0.601,0.8051063387069683,0.9609880056309476,0.8694498823183725,0.7108968772851345,0.9217597764492446,0.8331694479757035,0.851343605078591,0.9766696211982112,0.9461029557018421,0.7664453375841331,0.9466901752158833,0.8600470874989752,0.8921957573358139,0.915391695092226,0.7235446508811006,22.450786352971214,3.972462588690404,0.7065445088039011,0.20142533659070697,2.3042561775699193,0.47606143713869215,9.87480342479456
toward_HQ,4.0,0.5,10.0,3,1,blend,obs,0.5993333333333334,0.8433078709999666,0.9738405870100477,0.9143374282669449,0.7386707190749287,0.9346706789398886,0.8678180880842293,0.8754520701966486,0.983191817079291,0.9693473059107836,0.7882617018782077,0.9546605214038101,0.8932370941626351,0.8885845700085773,0.9210481363062953,0.8882291864651287,6.802344979135409,3.8533566210382313,0.6992792416791443,0.2041255797994965,2.113057498002194,0.4754508758675108,9.932600313042277
toward_HQ,4.0,0.5,10.0,4,1,blend,obs,0.6013333333333334,0.8259624732904641,0.9703216304857216,0.9053395939002451,0.7132430269527754,0.9227665100069653,0.850761246335476,0.8567869710540431,0.9784032167429594,0.95692831953939,0.7708520619184316,0.9483925613672183,0.8761339411397594,0.891775989352955,0.9139180775037473,0.676472197405178,25.465514366379193,4.172315351489521,0.7016394263212926,0.20387588376895596,2.2158914659520637,0.48347899160202606,9.893940857913433
toward_HQ,4.0,0.5,10.0,5,1,blend,obs,0.6063333333333333,0.8263612454589764,0.970063041577126,0.9013564022332861,0.7268620173508902,0.9300249951883434,0.8567329485459545,0.8834216637090271,0.9852896984419492,0.9664502973395066,0.7801403135226989,0.9527086758617327,0.880023924813784,0.8739696005422697,0.9186963316335148,0.8654995949750565,8.014798857779024,3.8467140258541224,0.6899458114297339,0.2053476036214034,2.050013518834567,0.4971569545097321,9.884289110133759
toward_HQ,4.0,0.5,10.0,6,1,blend,obs,0.615,0.8222444239205222,0.9679236963055499,0.8940564253551867,0.7214317268074452,0.9273959381087734,0.8489314328534987,0.8778786317241433,0.9842446645873109,0.9693075482067033,0.7789627462027673,0.9518331830164977,0.8807127608298211,0.8779930166180963,0.9171286444808914,0.834314561412873,13.544516458766303,3.754766979763968,0.7093464259317919,0.19874298397700882,2.294181890863585,0.4800160510990458,9.940200336632111
toward_HQ,4.0,0.5,10.0,7,1,blend,obs,0.6006666666666667,0.8007912812618002,0.9592890099001211,0.8752597992190511,0.6903373195377589,0.9106082726057474,0.82581298436575,0.8245734396796349,0.9682939003382414,0.9360888915481493,0.7470427454368846,0.936929562806644,0.8520717621350907,0.9009649686396772,0.9090984824173317,0.7287767281219382,20.205930131473217,4.122935210460847,0.7185199527884988,0.1996719709065892,2.407947228595169,0.4684898415008519,9.876923684927087
toward_HQ,4.0,1.0,10.0,0,1,blend,obs,0.6053333333333333,0.747157473025956,0.9397288332869828,0.8256791470552316,0.7133100643170126,0.9218419586366273,0.8433927254285128,0.8408991395793164,0.9732512944131324,0.9404076579088233,0.7215164066947459,0.9277603110663716,0.8217778646980234,0.842976909926145,0.9460965507260716,0.9534381553929948,3.930019911640562,3.176044515482308,0.5939576605101797,0.2265437518469319,0.916871536195873,0.7146227899432073,9.987139939737308
toward_HQ,4.0,1.0,10.0,1,1,blend,obs,0.599,0.7413367273012114,0.9379902691046946,0.8124787515136871,0.7086969451584251,0.9210921041754973,0.844506288041792,0.8410005818861774,0.9737415836446568,0.9442270275623925,0.7190001678372967,0.9285775680280925,0.8200700895377275,0.8419746030761164,0.9396570585020478,0.9466498032427441,4.3228722722636945,3.4456151939073103,0.6038772943360389,0.2236737210534799,0.8887478994585029,0.7020243719229805,9.98129365805995
toward_HQ,4.0,1.0,10.0,2,1,blend,obs,0.601,0.737652724973872,0.9359018891473314,0.8015602919411625,0.7108968772851345,0.9217597764492446,0.8331694479757035,0.851343605078591,0.9766696211982112,0.9461029557018421,0.7191634229147672,0.9280739727866972,0.8102059621384903,0.829604409263933,0.9402764425849214,0.6170204690430705,33.23799438961523,3.4872891934037877,0.6119583484501603,0.2246142996558194,0.8946051345641977,0.7052014837531317,9.97155493266545
toward_HQ,4.0,1.0,10.0,3,1,blend,obs,0.5993333333333334,0.7694323236460623,0.9494250364003527,0.849068541210899,0.7386707190749287,0.9346706789398886,0.8678180880842293,0.8754520701966486,0.983191817079291,0.9693473059107836,0.7432514704392366,0.9385614010364621,0.849433149646371,0.8260657957617745,0.9520133134126006,0.937676961554232,7.600063429024425,3.0339190882560927,0.5942725694476576,0.22631852361671906,0.7367512706726163,0.7127851494433277,9.993609736085276
toward_HQ,4.0,1.0,10.0,4,1,blend,obs,0.6013333333333334,0.7512994647838734,0.9428057788385468,0.8288714530658191,0.7132430269527754,0.9227665100069653,0.850761246335476,0.8567869710540431,0.9784032167429594,0.95692831953939,0.7249910338502505,0.9305450334764259,0.830846338232855,0.8323266359801549,0.9437505849673784,0.9485981435090359,3.585698615038146,3.4352867493275108,0.6030050278459611,0.22371959738125494,0.8444487262253546,0.7055973600216673,9.989220528800749
toward_HQ,4.0,1.0,10.0,5,1,blend,obs,0.6063333333333333,0.751985112022784,0.9432233476471974,0.8288534578808932,0.7268620173508902,0.9300249951883434,0.8567329485459545,0.8834216637090271,0.9852896984419492,0.9664502973395066,0.7361878316257947,0.9366356605070912,0.8393417837695568,0.8168866165502315,0.9496296374173395,0.9548119771942476,4.135282656729959,2.9079406595977244,0.5915033196958067,0.22562139346882187,0.765307905337994,0.7276543663888945,9.989606841513389
toward_HQ,4.0,1.0,10.0,6,1,blend,obs,0.615,0.7501373972038177,0.9413802707745018,0.8204915851045004,0.7214317268074452,0.9273959381087734,0.8489314328534987,0.8778786317241433,0.9842446645873109,0.9693075482067033,0.7342638746229588,0.9346636231556159,0.8391767691938238,0.8245671010599179,0.9586391762981485,0.9638953770116178,4.2267588169580375,2.745722595586555,0.5786942596698694,0.22317021856160213,0.8670246506494302,0.7106823021541812,9.987599665965615
toward_HQ,4.0,1.0,10.0,7,1,blend,obs,0.6006666666666667,0.7263907514971982,0.9307421003244216,0.8022247402606579,0.6903373195377589,0.9106082726057474,0.82581298436575,0.8245734396796349,0.9682939003382414,0.9360888915481493,0.6977459674128901,0.9165553124529945,0.802622145327516,0.8349187007115006,0.946488185853486,0.9088696270929807,6.776743779216313,3.242732367672057,0.6034956522061371,0.22434695024667956,0.9640195594688585,0.7151434881326681,9.981342455759853
away_HQ,0.0,0.0,10.0,0,1,blend,obs,0.6006666666666667,0.8891383713360586,0.9882326770341978,0.9983145357940705,0.9745676435997241,0.9994918167968668,0.9984849984777698,0.9758214582375306,0.999541146269307,0.9986154394972655,0.9210267179370429,0.9940412593101737,0.9994699408108253,0.9125374854382184,0.9117112614592937,0.7744886907657477,17.557199119339693,3.9837240999029557,0.6584559170945286,0.21850978798606888,-0.016819722168906998,0.010857909559232796,9.795641216981993
away_HQ,0.0,0.0,10.0,1,1,blend,obs,0.607,0.8965995356045298,0.9898832594625756,0.9995381497924433,0.9904062772939096,0.999891302842697,0.9996017122489097,0.9903775161665879,0.9998903685116189,0.9995989908338627,0.9216365197182332,0.9941815483425942,0.9998701340074941,0.9224510297228472,0.9222830681694987,0.32239825012955425,54.44749364237142,3.8044899524994182,0.6460500643002499,0.22033785037472603,0.07120574714050762,-0.028137627325423853,9.814539588876414
away_HQ,0.0,0.0,10.0,2,1,blend,obs,0.604,0.8795287762592525,0.9862230787417999,0.9989547516597057,0.9853167405714123,0.99977303428716,0.9994712917865792,0.9852064612444665,0.9997696733690453,0.9994410171934182,0.9174241031162643,0.9934416654310612,0.9989380299861916,0.9270650206873468,0.9273224686921884,0.9146289120227913,4.70870390658583,3.596025652823745,0.6374574014612646,0.2201743639363436,0.0009670685942742658,-0.004532873196805874,9.836192930559635
away_HQ,0.0,0.0,10.0,3,1,blend,obs,0.597,0.8849824170553712,0.9872678047534496,0.9966907139112521,0.9740694035081978,0.9994223458195243,0.9980590558327623,0.9750002175514846,0.9994604888049508,0.9981710183525788,0.9186942344253499,0.9935821078460497,0.9966413666719208,0.9269340782435822,0.9276834538471824,0.8515332971444362,10.437640728090463,3.8421090280506514,0.6421947528285671,0.22285926507749615,-0.025158759140154446,0.023582589985957306,9.84277479489652
away_HQ,0.0,0.0,10.0,4,1,blend,obs,0.5966666666666667,0.8966043733732433,0.9897921102476789,0.9977081368957358,0.9799691663835572,0.9996550374853792,0.9989962403620662,0.9802564545578607,0.9996655864496098,0.999027114448255,0.9323334950433755,0.9956529143434478,0.9987644455459339,0.9252271506166665,0.9250764004313691,0.9255327171482857,4.398224277397955,3.6597875139519367,0.6392938270464934,0.22265333607693447,-0.1448687123695754,0.008046434446076388,9.802886723005642
away_HQ,0.0,0.0,10.0,5,1,blend,obs,0.5986666666666667,0.8986739988370045,0.9901229982243354,0.998293633027334,0.9825681429631145,0.999746873982769,0.99918791110797,0.9826282140346403,0.9997493890452662,0.9991931922523586,0.9271950574994602,0.9949361101833692,0.999642494298628,0.9304573796786975,0.930623739662453,0.9368837107808503,5.333932644342791,3.561473876865135,0.6228720245802781,0.2254777615797002,-0.050674783251926904,0.0033252568001060135,9.824206391258887
away_HQ,0.0,0.0,10.0,6,1,blend,obs,0.6106666666666667,0.887939110699195,0.9881273631109423,0.9996186731940649,0.9823300249842519,0.9996872495199879,0.9991488025506859,0.9829500788490968,0.99970654955868,0.9991712001947631,0.9248842721494441,0.994684700354307,0.9999738851618368,0.9320212150477896,0.9327396638948736,0.9327015661979696,5.611134825973627,3.514261579184161,0.6343488757701741,0.22004483150957496,-0.08166279064234766,0.0023443140194252306,9.86734072916851
away_HQ,0.0,0.0,10.0,7,1,blend,obs,0.5916666666666667,0.8970475985572354,0.9899719375357509,0.9994406534172106,0.9857107197228532,0.9998146183047919,0.9996851053695642,0.9855005026953333,0.9998092029619053,0.9996856305997343,0.9202997148743303,0.9939734496907467,0.9988812557630158,0.9113951740399009,0.9116997773241101,0.8002774859355232,13.305698957779816,4.467614165860047,0.6538826099453866,0.2210009473217203,-0.04260730658311225,0.0020775955623815773,9.835290476505143
away_HQ,0.0,0.5,10.0,0,1,blend,obs,0.6006666666666667,0.8452726193863218,0.978669219383243,0.9327287293058548,0.9745676435997241,0.9994918167968668,0.9984849984777698,0.9758214582375306,0.999541146269307,0.9986154394972655,0.8795173406927358,0.9874955465425415,0.9590881398604307,0.8784701658206817,0.8780441689847021,0.6643602924933675,17.27954660964144,4.9587936466637395,0.7287932718052099,0.20020616708574032,1.1564755511978388,-0.4130353736727326,9.798503413706042
away_HQ,0.0,0.5,10.0,1,1,blend,obs,0.607,0.8547288458603381,0.9806767778347675,0.9420323329465405,0.9904062772939096,0.999891302842697,0.9996017122489097,0.9903775161665879,0.9998903685116189,0.9995989908338627,0.8866405497392194,0.988652803342693,0.9646646482464919,0.8846130464038869,0.8845655353467964,0.11923442422255005,101.44027944138494,4.769988019620144,0.7217443369901335,0.2013607411521845,1.0976728018443445,-0.4270158458676409,9.841908604332062
away_HQ,0.0,0.5,10.0,2,1,blend,obs,0.604,0.8461596772133806,0.9785764831616693,0.9352078371592356,0.9853167405714123,0.99977303428716,0.9994712917865792,0.9852064612444665,0.9997696733690453,0.9994410171934182,0.8750328207995368,0.9863616731169865,0.9568166955472533,0.8865331732849585,0.8860643677147773,0.8115769539179332,7.766200631236424,4.512131177792653,0.7150538683375327,0.20473722812257278,1.0910860158334341,-0.42701317535130623,9.799608613330598
away_HQ,0.0,0.5,10.0,3,1,blend,obs,0.597,0.8330134896375848,0.9755063358907738,0.9180625156027318,0.9740694035081978,0.9994223458195243,0.9980590558327623,0.9750002175514846,0.9994604888049508,0.9981710183525788,0.8644421037691926,0.9843221155166699,0.945862001685504,0.8881689083346055,0.8893423512735191,0.751822272601169,11.843700379246032,4.4577400016975455,0.7150941731911095,0.20522966325733752,1.1559061133991777,-0.40764693838508936,9.833017825788257
away_HQ,0.0,0.5,10.0,4,1,blend,obs,0.5966666666666667,0.8553571863406548,0.9812387564420383,0.943221443522362,0.9799691663835572,0.9996550374853792,0.9989962403620662,0.9802564545578607,0.9996655864496098,0.999027114448255,0.8951713554131063,0.9907189270583777,0.9684004896160991,0.9030121624192032,0.9031200230646524,0.8996410671569698,3.745116889062932,3.9036804041555486,0.6887540976037676,0.21229599308849834,0.9108318769568726,-0.4056503993607214,9.840791560634038
away_HQ,0.0,0.5,10.0,5,1,blend,obs,0.5986666666666667,0.8510770166594043,0.9800023280230105,0.939369578219167,0.9825681429631145,0.999746873982769,0.99918791110797,0.9826282140346403,0.9997493890452662,0.9991931922523586,0.8847222165498846,0.9886460735993251,0.9623432094361773,0.8995359309941496,0.8998167382298442,0.877827871013792,7.467278984167756,4.135610244864156,0.6914204415127008,0.21187383353066863,0.9820137010589921,-0.38544653545410146,9.788283258726677
away_HQ,0.0,0.5,10.0,6,1,blend,obs,0.6106666666666667,0.8571156394718795,0.9811004333225466,0.9446467858788347,0.9823300249842519,0.9996872495199879,0.9991488025506859,0.9829500788490968,0.99970654955868,0.9991712001947631,0.8971553600598584,0.9906683815690207,0.9700820468419851,0.9079880197767102,0.9088051298375375,0.879227070331921,8.589448915288472,3.8040429794943975,0.6876813273912783,0.20905919317233204,0.9481178263116771,-0.41188948205264986,9.840342115285967
away_HQ,0.0,0.5,10.0,7,1,blend,obs,0.5916666666666667,0.8573493371911003,0.981457417208106,0.9448365618829617,0.9857107197228532,0.9998146183047919,0.9996851053695642,0.9855005026953333,0.9998092029619053,0.9996856305997343,0.8945670377095257,0.9903790016590291,0.96905697422742,0.8853881202840278,0.8852149635532471,0.8234350123826217,8.81848777984942,4.766769495553662,0.7083120436907157,0.2075085397866529,1.0681172090116426,-0.4125466372746382,9.796300062223963
away_HQ,0.0,1.0,10.0,0,1,blend,obs,0.6006666666666667,0.7902301916509801,0.9597508750161582,0.8538598298038729,0.9745676435997241,0.9994918167968668,0.9984849984777698,0.9758214582375306,0.999541146269307,0.9986154394972655,0.8441948546365478,0.9789738172453102,0.9260125851048185,0.844672387314114,0.8443088129015801,0.4497816247943118,35.01105876781656,6.3859561882703515,0.7970952327130493,0.17453772653263092,1.8274972089090908,-0.6444773181125902,9.859709136144948
away_HQ,0.0,1.0,10.0,1,1,blend,obs,0.607,0.8026997714312814,0.9635599098801533,0.8705843811194276,0.9904062772939096,0.999891302842697,0.9996017122489097,0.9903775161665879,0.9998903685116189,0.9995989908338627,0.8548216156247015,0.981416891338326,0.9355200715225527,0.8537019339832967,0.8536636830184632,0.30658693178859275,50.42021234432263,5.896117509679418,0.7893269037741288,0.17745296895197,1.7679739930685598,-0.6465195930044322,9.854317430079446
away_HQ,0.0,1.0,10.0,2,1,blend,obs,0.604,0.7983294436566148,0.962254269486502,0.864010726719062,0.9853167405714123,0.99977303428716,0.9994712917865792,0.9852064612444665,0.9997696733690453,0.9994410171934182,0.8451097342771287,0.9791633249443253,0.9268479238953178,0.8547051624615856,0.8542276069051473,0.7055643620935087,11.549175576081646,6.093888764270227,0.7819853706305142,0.18094749230984797,1.7462695125311505,-0.6500479018287926,9.87677137048528
away_HQ,0.0,1.0,10.0,3,1,blend,obs,0.597,0.7832453726726252,0.9575581806155845,0.8430239001670725,0.9740694035081978,0.9994223458195243,0.9980590558327623,0.9750002175514846,0.9994604888049508,0.9981710183525788,0.8259982936129426,0.973798983572934,0.9058137055016059,0.8497308583716741,0.8507266279499993,0.5581142648520309,21.501220973050746,6.374034807858251,0.7813409940983291,0.18194306194873033,1.7400751451251393,-0.6189118138155058,9.874438654968406
away_HQ,0.0,1.0,10.0,4,1,blend,obs,0.5966666666666667,0.8024491570833099,0.9641587669917286,0.8721879273180968,0.9799691663835572,0.9996550374853792,0.9989962403620662,0.9802564545578607,0.9996655864496098,0.999027114448255,0.8566797523799297,0.982453532593455,0.9377565583058934,0.8665781958705822,0.8667346503191127,0.797246570884146,6.358295353488497,5.157324581861924,0.7661071609954291,0.1874905641387712,1.554518036393809,-0.6373478844063868,9.827748066165016
away_HQ,0.0,1.0,10.0,5,1,blend,obs,0.5986666666666667,0.8021506963902096,0.9636341137823308,0.8703144546644718,0.9825681429631145,0.999746873982769,0.99918791110797,0.9826282140346403,0.9997493890452662,0.9991931922523586,0.8567740079490667,0.9824605900017129,0.9379594872035839,0.871173786063105,0.8713923105983029,0.7615642971752674,9.356622470795218,4.979388442132119,0.7611069541765015,0.18933301515928516,1.550459502956646,-0.6036027337512687,9.83751828961943
away_HQ,0.0,1.0,10.0,6,1,blend,obs,0.6106666666666667,0.8030517941025446,0.9632542978055981,0.8715285275625664,0.9823300249842519,0.9996872495199879,0.9991488025506859,0.9829500788490968,0.99970654955868,0.9991712001947631,0.8659042678588906,0.9841043724997985,0.9447984226252342,0.8767507621065892,0.8775084848484835,0.7500542724796487,15.225590577706484,4.785532072196973,0.7603742167404439,0.18697380417462706,1.496333076043447,-0.6250854569984704,9.830451887470913
away_HQ,0.0,1.0,10.0,7,1,blend,obs,0.5916666666666667,0.7970145412783393,0.961824752748528,0.8641079789903858,0.9857107197228532,0.9998146183047919,0.9996851053695642,0.9855005026953333,0.9998092029619053,0.9996856305997343,0.8541441164204668,0.9813802883612789,0.9345306554093351,0.8454196368452623,0.8451449208875981,0.679256540350155,13.169140008503561,6.615229834559132,0.7868362173038228,0.18033749220631312,1.7772891030358107,-0.6455600642855224,9.882781886277975
away_HQ,1.0,0.0,10.0,0,1,blend,obs,0.602,0.8864525433847421,0.9876797522474529,0.9981527595744557,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.926381049268648,0.9951248197017131,0.9859712009263553,0.9289391115335693,0.8921291059891808,0.2602532450061326,68.85610826855925,5.387478916268399,0.7248759949618895,0.19423467020438429,1.377213106965708,0.0165314154818829,9.784884425711784
away_HQ,1.0,0.0,10.0,1,1,blend,obs,0.596,0.8843885148378361,0.987286063051812,0.9984515394058442,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.926074505389921,0.9953968817048677,0.9880340807667776,0.9316636682726398,0.8892761113994196,0.35625985227597406,43.071110584045265,5.607120457665905,0.7315902311707682,0.1943859208276684,1.373352193096907,0.023930741781659777,9.806820222459825
away_HQ,1.0,0.0,10.0,2,1,blend,obs,0.6066666666666667,0.8813552653359772,0.9865822855590768,0.998562086754989,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9242982425010904,0.9951348542907941,0.9884462409215107,0.9274281163675918,0.9018893127941714,0.6775839111164706,19.13518170557221,4.4983597044466865,0.7243236636245111,0.19580494566978474,1.2989029156111367,0.015130347247912557,9.774214784189391
away_HQ,1.0,0.0,10.0,3,1,blend,obs,0.5996666666666667,0.887416617686905,0.9878224833090914,0.9964080932962923,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.9488492946422543,0.9977611572071561,0.995121326623625,0.9303954405927464,0.907291778802277,0.8017396832912485,11.08462823429762,4.775940809310216,0.7087469724830937,0.19988951202953656,1.1524357850050304,0.05602940842355881,9.805001042593357
away_HQ,1.0,0.0,10.0,4,1,blend,obs,0.598,0.8916825663540612,0.9888146833297655,0.9985958862206968,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.928901286297678,0.9956556944973571,0.9906221960694748,0.9237855823550223,0.8949720068340614,0.7888856026589258,9.651471471091682,5.36768726528998,0.6970498677182649,0.20334309845372264,1.064003968835169,0.04839678467645012,9.776596200892726
away_HQ,1.0,0.0,10.0,5,1,blend,obs,0.5976666666666667,0.8950429378006228,0.9895229106460012,0.9992331261453848,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9336680404751578,0.9961793939383449,0.9910745720181173,0.9273001765579743,0.9008129859000172,0.8004311416923156,11.850589194329563,4.697495084535402,0.700976271988415,0.20505007894399144,1.1371636144769506,0.05750840191206708,9.784590422679809
away_HQ,1.0,0.0,10.0,6,1,blend,obs,0.6103333333333333,0.8828555757756253,0.9870823771946136,0.9990195506102383,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.9413295840671845,0.9970764448970671,0.9937600665435945,0.9365364413735549,0.9089695847086465,0.6811700231658823,21.755294064107293,4.373757038108851,0.7046776385591927,0.2005189911750447,1.193585552765685,0.008809961462883478,9.82383111108992
away_HQ,1.0,0.0,10.0,7,1,blend,obs,0.6033333333333334,0.8928316932567245,0.9892595720691987,0.9991827814461637,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9116110372102206,0.993407373613875,0.9791358965719865,0.9256370852950428,0.9024220803171153,0.7056424339607671,13.905377112971887,4.7568418462172835,0.7097641487534241,0.2000604741319321,1.278190027616776,0.042161432593063486,9.813976927045932
away_HQ,1.0,0.5,10.0,0,1,blend,obs,0.602,0.8299064948136481,0.9721486167810764,0.9292194526050102,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9364418730758054,0.9958526463289613,0.9901262652205963,0.9156873492042913,0.8203030549212578,0.08454356144285209,134.216428865101,8.907004219138614,0.8742835161410597,0.13686890552557482,2.868000155884933,-0.38180930854866385,9.745559489140453
away_HQ,1.0,0.5,10.0,1,1,blend,obs,0.596,0.8340292804624476,0.9732795765358961,0.9392017200934628,0.8535237546379304,0.9813694213896573,0.9473165223626675,0.9669851185698557,0.9988904878474958,0.9975414661710895,0.9489804521614127,0.9974208361187848,0.9967546987526965,0.9203085229658735,0.8215684389077692,0.09804980295720934,101.17397770344799,9.048400405466358,0.8752125002768734,0.1372569270417478,2.83319066441846,-0.37726201202008053,9.763293661184052
away_HQ,1.0,0.5,10.0,2,1,blend,obs,0.6066666666666667,0.8347343881793358,0.9734748554720696,0.9374816066794115,0.8645962469483989,0.9841366048922603,0.9513984658288837,0.9887882836835458,0.9998588592588381,0.9996033060175087,0.9511117249522056,0.9977055895491369,0.996078989111401,0.9443274878742671,0.8315403457077633,0.41732479649667753,33.09833429128986,7.368574439240474,0.8691970106165021,0.1405372019513109,2.889440564372315,-0.3836301308795134,9.764375882788878
away_HQ,1.0,0.5,10.0,3,1,blend,obs,0.5996666666666667,0.8253919493511925,0.9708381604225246,0.9186197464726368,0.8862253821046956,0.9885764960951698,0.9671985557780435,0.9770803376940421,0.9995358507274683,0.9993012968858549,0.9342901666883522,0.9962127428812252,0.9884745608409016,0.9370943621704314,0.8262474366540868,0.5132559376837307,19.703323531494807,8.153836239907532,0.8678285512489823,0.1422117302178177,2.8373161695318347,-0.3590336014920865,9.766166054017233
away_HQ,1.0,0.5,10.0,4,1,blend,obs,0.598,0.8431701688738702,0.9761582219314816,0.946311230014656,0.8711932788785307,0.9855844280539828,0.9586981270360155,0.9924415102578563,0.9999415422400906,0.9999347188834149,0.932254852563728,0.9956506363003413,0.9914801776221926,0.9298203869465215,0.8171013844830939,0.49124407656276764,17.59456869476878,9.27724056137877,0.8498412804058489,0.15111182101704485,2.502640670114488,-0.3599487817277525,9.741307112801955
away_HQ,1.0,0.5,10.0,5,1,blend,obs,0.5976666666666667,0.8299342593867411,0.9721398869810918,0.9341417052460926,0.8749877409873955,0.9865451042717538,0.9597141225080896,0.9920101463814899,0.9999377401149496,0.9999655912272405,0.9379695479604323,0.9963924133771466,0.9919679965776432,0.9353920878190901,0.8264063951480894,0.5385588589739374,20.425466370664488,7.523026952141684,0.8575487569952375,0.14861397080273214,2.7127802379090866,-0.3601991867768245,9.73880945796647
away_HQ,1.0,0.5,10.0,6,1,blend,obs,0.6103333333333333,0.8336465238396251,0.9727271166129702,0.9342630238795957,0.8721860789603568,0.9862811496318946,0.9567216373994394,0.9905319328404967,0.9998923335623562,0.9996168412124032,0.9437784763573073,0.9969141396774738,0.993739688682302,0.9474996351187024,0.8308286421838953,0.4788389087559206,26.873197545306954,7.219276886894428,0.8635385077547175,0.14464889487393748,2.9137827365756768,-0.38902099173847754,9.81553116411326
away_HQ,1.0,0.5,10.0,7,1,blend,obs,0.6033333333333334,0.8401152077806875,0.9750398133633962,0.943986853016738,0.8501112400309618,0.9801122755880108,0.9445647270677601,0.9594249034537108,0.9982293893805226,0.9960754133898932,0.9523298288219386,0.9975666418309269,0.9954510742754666,0.9227643753132856,0.8254282231029033,0.36049494998292925,27.569442730967477,8.335450874075802,0.8680043177491992,0.14149150164303012,2.8922392868014533,-0.3798813169252878,9.770331064999418
away_HQ,1.0,1.0,10.0,0,1,blend,obs,0.602,0.7753710229193235,0.9502195564327148,0.8274501379431917,0.8616424943736767,0.9828022915005776,0.9533261150112837,0.952936385433316,0.997916641396699,0.9951914390173495,0.9472328254184702,0.9974125409181168,0.9934698577018278,0.929136036966019,0.8297237160349753,0.08133722768183535,136.49468600548133,8.203222481432753,0.9160417721683353,0.11075598280519561,3.5646153637171385,-0.6025752823229238,9.781544166985439
