env_var,mean_all,mean_high,SMD_all_to_high,KS_high_vs_low
l_SOL22,12.095068784183589,11.582713720938667,-0.06644736698436211,0.17099964844592822
l_LAC19,0.10719412327600586,0.08975968711085319,-0.06617095390057434,0.13063129413716934
l_CLI30,15.546686770786694,15.964081220606193,0.06461181725307855,0.23570283038060535
l_TOP80,5.1393001413433765,4.138569343392212,-0.06460977136516191,0.11984119653986436
l_TOP84,5.139954407542996,4.139548809739702,-0.06459068364159667,0.1200674950703493
l_CLI44,0.04141230214122047,0.03416820088740584,-0.06446778368096985,0.12017611436521347
l_SOL15,39.75634185168603,38.96491525032341,-0.06395896407062839,0.15178122353648799
l_TOP117,17.108947745090294,13.860175625355142,-0.0638051478158089,0.1213885500073395
l_TOP119,0.024645302746977796,0.021307608235706602,-0.06379287014932418,0.10233520740393798
l_TOP101,80.15033316653059,81.25807309612757,0.06328583151277438,0.21923415678962788
l_TOP82,15.148366649986393,12.07261252765587,-0.06301698704919623,0.12107576927286068
l_TOP78,15.148366649986393,12.07261252765587,-0.06301698704919623,0.12107576927286068
l_TOP90,5.1466196107350735,4.513317132736088,-0.06298468979065862,0.09433235779212013
l_SOL17,32.96249572019279,33.54512591732859,0.0628476260919927,0.16567852501987868
l_TOP79,7.290915492463152,5.889095654854739,-0.06280975113613071,0.11449994753443193
l_TOP75,24995.3809048443,21748.861773557965,-0.06251124414162595,0.10878545268939288
l_CLI10,32.52029111468127,32.04533386529324,-0.06211950968682123,0.12384024997139298
l_TOP66,35457.42815630295,30637.182667778947,-0.06199159014762301,0.10792415835225833
l_CLI48,3.9606547578287556,3.475946876549031,-0.06198968117791608,0.06784999399348723
l_TOP68,6724.649205996997,5840.112063205303,-0.06190488933282074,0.1026098159290953
l_TOP92,1.518226534804709,1.3412360499558715,-0.06185186602110974,0.08116608841757567
l_LAC13,0.14443630330006058,0.16224007108918792,0.06145292243713932,0.10061151530515955
l_TOP38,258.98922805446546,252.7019452806693,-0.06136729158251041,0.10330824294827384
l_CLI11,32.44086766309358,31.97352404458791,-0.061226330458625244,0.1233875703570616
l_TOP83,7.863580386631199,6.1893167760811485,-0.061109301225846964,0.12509187636854147
l_CLI49,122.24248026899139,125.01908527075553,0.06089848524746153,0.2126737783434381
l_CLI8,0.011604375499310843,0.010254323987764921,-0.06079322430259849,0.09509461600067803
l_CLI61,336.3239221470146,343.7354406199751,0.06054750614830838,0.20514208518354898
l_CLI9,32.36437005627398,31.906436714905755,-0.06013584444571781,0.1225401752154871
l_CLI20,0.0616160894413864,0.05374335594162949,-0.05884444955882519,0.07949846865490828
l_TOP67,25183.55369911067,21762.99379026876,-0.05826673282274418,0.1098433949475115
l_SOL13,36.981177627362676,36.26944978419354,-0.05822186247279917,0.13909183121301535
l_CLI51,122.97776525937826,125.65489768597438,0.05806352517336358,0.2114912758525997
l_CLI4,0.05139929767266278,0.0441975505664164,-0.057940982608939345,0.06915146052930654
l_CLI28,0.03656048004073499,0.03351268482584358,-0.05785198182343559,0.08316381581887378
l_CLI63,338.32939021394645,345.46424317217367,0.05764225400577376,0.20380620436044666
l_SOL19,34.936840562915364,35.46423490503307,0.05682448518427849,0.1609620340415321
l_TOP100,183.45351458821668,174.27411019912228,-0.055779329888230304,0.08291235827939414
l_TOP103,97.37415981985302,98.12159941363511,0.05526014451183274,0.09376525689314352
l_TOP98,653.7862115585522,622.814152551594,-0.054973622872095916,0.08271146060437196
l_TOP94,653.7862115585522,622.814152551594,-0.054973622872095916,0.08271146060437196
l_TOP95,375.5342904386913,359.9988183115109,-0.05494813438259003,0.08125147533612398
l_CLI50,123.76328583844716,126.32476152479056,0.054929839223774445,0.2106546231125455
l_CLI40,0.05902908425294319,0.051710014145297585,-0.054757744161685,0.056198604384494644
l_TOP91,2.4472013774394905,2.1526877153530886,-0.054745040667724426,0.10431952860439919
l_TOP110,653.2351054087985,622.48277633262,-0.05460053352026791,0.0824645214080365
l_TOP39,112.9057402688158,110.56412897972506,-0.054510230999139805,0.07415934510785649
l_TOP96,183.72586897556778,174.7768042327083,-0.05446381581577018,0.08085141128122664
l_CLI62,340.47048205992604,347.2832444718484,0.05441912401372847,0.20300350430648445
l_TOP40,72.98218170349496,71.64933462333612,-0.05376886295744546,0.07092789957526341
l_TOP26,417.62633551932714,400.4319030865765,-0.052555525035375576,0.08693615562766255
l_CLI42,4.429857251968711,4.165606978346814,-0.05244033741440358,0.1256882581309765
l_TOP99,375.6184645175449,360.9354273076783,-0.05232811747344008,0.07679414493980197
l_SOL5,20.59441474185081,20.76322948025099,0.05118511879525243,0.1170381738859686
l_LAC4,0.050369090573889226,0.058621752324302105,0.050259494468717754,0.06466342842152761
l_TOP143,-693968.8686963636,6380174.153959318,0.050167432398366574,0.07819190822786026
l_CLI43,4.3747699324887845,4.121675862319103,-0.05016312651151554,0.11743976343397075
l_SOL18,36.926720921453466,37.39744659243408,0.05011931267058711,0.15423452108249736
l_TOP102,113.70818299138772,114.20295479549769,0.04784738601305503,0.2837788816162167
l_CLI72,1.086603015618004,0.9503070581408002,-0.04784710438149942,0.053468358913841274
l_TOP107,3.9633999666394515,4.040017893196958,0.04775760823351787,0.06485816017434365
l_CLI41,4.307295864169893,4.066217523243021,-0.047678330435197674,0.11385720798991804
l_CLI68,0.6919619812654182,0.6238129616867966,-0.047652900710241045,0.04009471200674952
l_CLI76,1.0146283485650573,0.8951916857084135,-0.04763644899427467,0.08735512905326337
l_SOL9,23.617556427611998,23.93808712052519,0.0475688257924831,0.10676732763143537
l_TOP49,-1.771840185414417,-1.524065140908926,0.04690622157977604,0.08098174908653605
l_TOP27,159.39184497528686,154.24717780880877,-0.04685997695322297,0.07493300963299832
l_TOP28,115.42554930952441,111.37456614196077,-0.04666591770214342,0.07217425185905574
l_TOP97,100.08633358792699,101.07020661806487,0.04633484478807939,0.19418624950420604
l_CLI56,0.20484347055053684,0.18536822264940217,-0.04579148105189147,0.03747889712252861
l_TOP59,20.24799107341955,18.604360680908684,-0.0452577745779638,0.0681841897676029
l_SOL8,0.49677318163062856,0.47967955097747633,-0.04511005022920537,0.09519806117639884
l_TOP4,62369.13471958879,64726.751564561804,0.043237943347079796,0.09460473505106692
l_SOL30,19.01719824067002,18.731021725726308,-0.04307974269394937,0.117570138446429
l_SOL60,2.0669727953505928,2.0033881518020142,-0.04230241348239734,0.10295447621383824
l_CLI1,13.10379915193974,13.269035701763931,0.04229567844938356,0.1119529821537979
l_CLI73,246.25492024195177,250.8878737320615,0.04214197508504589,0.11584736955003261
l_TOP65,15791.705944323001,13898.904718726199,-0.04204183257879381,0.10952217284112675
l_SOL7,21.341977361356196,21.474911920737977,0.041870238086239894,0.10654488469175505
l_TOP111,608.4103982046756,588.9017172620989,-0.041833729089791535,0.06440868967660474
l_CLI75,247.74713073033263,252.19168644953032,0.04007927801456785,0.11226426646325705
l_CLI3,13.187343502155267,13.340883524959802,0.03965899171879084,0.1121870313984874
l_SOL11,25.327085583853496,25.589979749253445,0.039156089843289284,0.09299197025310768
l_SOL34,2.52321630804077,2.3506703903860338,-0.03902376887338708,0.20992304452369986
l_SOL16,1.6096054921997769,1.5709792027855354,-0.038822273262826626,0.05639485349135154
l_CLI74,249.3513629539888,253.58379940275412,0.03781344184277254,0.10796473391085393
l_TOP8,53197.07077186126,54946.383562352945,0.03753948591795254,0.08933370988828371
l_TOP139,201.75851379019733,218.1550615767775,0.037023241943056256,0.11457649775511713
l_CLI2,13.2556590025196,13.39753182691959,0.03688124746703427,0.11045382357137856
l_CLI16,1.0243252732492294,0.9661134259427177,-0.036841761291727226,0.05634533077616971
l_LAC2,0.015529405567699963,0.011498591515239444,-0.03666565626450127,0.02272969610709996
l_CLI32,0.06761373313317005,0.05855101616432725,-0.03654738003212953,0.07606255588644573
l_SOL12,1.0385791654595415,1.0152773034468583,-0.03637694786374776,0.05540503287196963
l_SOL38,19.140509362901316,18.163190792257566,-0.03613479270802517,0.17958987336470134
l_TOP58,47.74907600059698,44.87489270126824,-0.036119136406486896,0.06867869951908154
l_TOP73,11526.388720622965,10303.344419861449,-0.03595909654845371,0.11448842494550787
l_TOP118,1.9858806298120397,1.8125954263537776,-0.03576682367360039,0.0792490644849585
l_SOL31,17.19349369397842,16.996762741044332,-0.03576043981333566,0.11182924396652422
l_SOL32,0.9979707392873134,0.9605984004932719,-0.035639667401095074,0.11577264713053687
l_TOP140,295.1385671003538,327.94788991694173,0.03541951625938408,0.14957618720332344
l_SOL28,9.28586017803998,8.94220551666606,-0.03525359123020698,0.07637143800935409
l_SOL40,2.4443240898276666,2.296093780905057,-0.03524388330368837,0.13546380281939358
l_TOP138,1318.9065290105086,1459.893112328171,0.03430733710918508,0.14301140319815953
l_SOL4,0.3987262275364991,0.3868662024107456,-0.034132720627743605,0.058828973077551194
l_LAC16,0.019247412362716952,0.023281358432169066,0.03345485995849879,0.026352027156046898
l_TOP69,7505.774798739322,6546.551702876211,-0.032885256869268936,0.08077147055909817
l_TOP12,5.23462762604581,5.416665663196837,0.03235891214275208,0.09995387080934229
l_LAC10,0.054238975655578676,0.04895995792680714,-0.03228273422287724,0.06731202629209698
l_SOL20,1.1618092277033016,1.1402933275301343,-0.03213393894947778,0.04011484223702616
l_TOP23,5047.293888544163,5755.035265531415,0.0321327511340123,0.22527806745287277
l_TOP24,10099.96120961574,11504.12974623578,0.0319890209755447,0.2266035035316456
l_TOP56,13.045227691011085,12.356126085379568,-0.03196556990348193,0.07716175040818046
l_TOP60,13.053295971274812,12.364976698946961,-0.03193375749425504,0.07767201622449352
l_TOP123,13.031275272810275,12.344096143290656,-0.03186679205550605,0.07759496835819177
l_SOL10,27.104260493209374,27.319018775766807,0.031548419602478214,0.07780663982826652
l_TOP7,-42895.29335370346,-44114.92362482318,-0.03152129762789543,0.09584005774065818
l_SOL6,22.131703933910998,22.229528610980136,0.030809762452899295,0.07041477113393213
l_TOP113,26699.118249980245,30342.601486306874,0.030118583399128013,0.22159706421828557
l_TOP22,26991.155978122504,30631.075743837122,0.030087761667345024,0.2197879038103207
l_CLI34,11.464105366658766,11.193042810682725,-0.029009123864567693,0.13788698350381753
l_TOP86,525.4130123697403,317.08155912613495,-0.028940099967856767,0.09722902735161931
l_TOP104,14.93707306486871,14.702704908539166,-0.028833497284318717,0.10088055205976953
l_TOP70,5109969.900594344,3058169.82609747,-0.028732640364509163,0.10414420968152016
l_TOP62,5099117.130167593,3053793.8901986387,-0.028613118386816194,0.09228739475257394
l_TOP85,0.735011895669274,0.6541293387980124,-0.02858053681861015,0.05487659950248425
l_TOP88,187.6267354131002,112.44167736510583,-0.028353176742046522,0.07851607551262496
l_TOP2,77324.82214438095,79382.56230580441,0.028243222199976114,0.08456949609058326
l_TOP64,1351441.9368636336,812264.8370662519,-0.028079573128697036,0.09284623450177196
l_TOP72,1819037.2958961397,1085567.9399457863,-0.028071452708704234,0.09253534900644014
l_CLI35,11.378847407973169,11.11706907378526,-0.02801650406997196,0.13370683590226723
l_SOL39,14.198385445143844,13.634450589387402,-0.02766273890393624,0.1985921410171779
l_TOP53,243.03673171973628,250.8498664055227,0.027420113040628077,0.1748446491656191
l_TOP120,247.3577694592958,255.34264187249886,0.0272381901869136,0.1760009508472936
l_TOP116,247.3577694592958,255.34264187249886,0.0272381901869136,0.1760009508472936
l_TOP63,2110794.7506018803,1258827.7306096058,-0.0272276082647256,0.09229639423171332
l_CLI33,11.281380863335878,11.02880381560335,-0.027010460564896928,0.12823234228301766
l_SOL29,15.677535182210049,15.547834076868208,-0.026002976119181176,0.08932453251246364
l_SOL51,0.019557907766862444,0.013771219759892641,-0.025958791243378146,0.011409501283120016
l_SOL49,0.011500610146874205,0.006794578844921596,-0.025574603162040372,0.005953206610574635
l_SOL58,17.21258570588287,16.912311244907087,-0.02513016181208431,0.09064205625847888
l_SOL48,0.11135829843644378,0.11593836760847749,0.025124483981241376,0.04446632875924694
l_TOP87,99.88441775571297,59.01986876790831,-0.02492875023410321,0.10107384668645936
l_TOP61,978453.6244480147,579157.311776867,-0.024924500356036203,0.08716674809567482
l_SOL50,0.03065658826937765,0.023236976049714073,-0.024648848569214073,0.011393198738286037
l_SOL35,1.761637539396174,1.672549222008632,-0.02452959636028621,0.21019454392647743
l_TOP71,963145.273669929,572793.0504703021,-0.02452581227346822,0.10911163962470849
l_TOP3,-33904.18834069899,-34659.85999166273,-0.024466150708230692,0.08731226874318088
l_LAC7,0.08318166574486204,0.08880433547326297,0.024009913167424398,0.031702223318065825
l_SOL37,10.607249773938388,10.257649946199509,-0.022999060907267815,0.18782358868453114
l_SOL56,0.6421159305398263,0.5846029693034952,-0.02282046975483054,0.05911391821376144
l_TOP16,52785.4118030244,54063.77319650236,0.022786448095902412,0.08863847105667633
