build,beta,rho,D,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_lowq_dE1_shift,diag_realised_disp
A_orig,1.0,0.75,10.0,0.0,0.6017083333333333,0.8325503481886245,0.9766000279356375,0.9185174705471126,0.8668082771152433,0.9844259714279134,0.9548672841240229,0.9775248272892891,0.9992753555660525,0.9984037591005943,0.9777016050920051,0.999397765497146,0.998718884677899,0.9889022565905344,0.8761702693128558,0.8220923919888612,8.254489940475988,4.622430983068236,0.7356895238768818,0.19989337709208044,1.8564932047933578,0.5366067739066447,7.667565747411598
A_orig,1.0,1.0,10.0,0.0,0.6017083333333333,0.7829223809174799,0.9613280695191366,0.8605979982728844,0.8668082771152433,0.9844259714279134,0.9548672841240229,0.9775248272892891,0.9992753555660525,0.9984037591005943,0.9777016050920051,0.999397765497146,0.998718884677899,0.9889022565905344,0.8761702693128558,0.8220923919888612,8.254489940475988,4.622430983068236,0.7356895238768818,0.19989337709208044,1.8564932047933578,0.6870819429437913,9.94801671691778
A_orig,1.5,0.0,10.0,0.0,0.6030416666666667,0.8862136147503707,0.9876065845587263,0.9975795674738608,0.8218776427417906,0.9712820458327619,0.9250927213145121,0.9625399120960701,0.9982290048937751,0.9960982290921876,0.9610683225135193,0.9981850161800747,0.9960952093774103,0.9884902870534709,0.8457234118253267,0.6584546294778512,14.122476027547528,6.520959642369852,0.8046024871622665,0.1738898399885119,2.7488855735721494,0.04874754410713131,9.804782398840073
A_orig,1.5,0.25,10.0,0.0,0.6030416666666667,0.9226436031374874,0.9945888399148374,0.9901682396028821,0.8218776427417906,0.9712820458327619,0.9250927213145121,0.9625399120960701,0.9982290048937751,0.9960982290921876,0.9610683225135193,0.9981850161800747,0.9960952093774103,0.9884902870534709,0.8457234118253267,0.6584546294778512,14.122476027547528,6.520959642369852,0.8046024871622665,0.1738898399885119,2.7488855735721494,0.1869431347332682,7.6075567099486765
A_orig,1.5,0.5,10.0,0.0,0.6030416666666667,0.885140636285344,0.9883828239763124,0.9600185143074378,0.8218776427417906,0.9712820458327619,0.9250927213145121,0.9625399120960701,0.9982290048937751,0.9960982290921876,0.9610683225135193,0.9981850161800747,0.9960952093774103,0.9884902870534709,0.8457234118253267,0.6584546294778512,14.122476027547528,6.520959642369852,0.8046024871622665,0.1738898399885119,2.7488855735721494,0.3623560577935249,6.3143757634560895
A_orig,1.5,0.75,10.0,0.0,0.6030416666666667,0.8249326095452884,0.9730628503935714,0.9105324614426273,0.8218776427417906,0.9712820458327619,0.9250927213145121,0.9625399120960701,0.9982290048937751,0.9960982290921876,0.9610683225135193,0.9981850161800747,0.9960952093774103,0.9884902870534709,0.8457234118253267,0.6584546294778512,14.122476027547528,6.520959642369852,0.8046024871622665,0.1738898399885119,2.7488855735721494,0.544627083805932,7.674490745727186
A_orig,1.5,1.0,10.0,0.0,0.6030416666666667,0.7750968071076165,0.9570904099093036,0.8517085366534733,0.8218776427417906,0.9712820458327619,0.9250927213145121,0.9625399120960701,0.9982290048937751,0.9960982290921876,0.9610683225135193,0.9981850161800747,0.9960952093774103,0.9884902870534709,0.8457234118253267,0.6584546294778512,14.122476027547528,6.520959642369852,0.8046024871622665,0.1738898399885119,2.7488855735721494,0.6974407601715739,9.960205658263
A_orig,2.0,0.0,10.0,0.0,0.6029166666666667,0.8860458239875201,0.9875084369384559,0.9968151522513014,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.936385785418777,0.9955682202797312,0.9904102667545082,0.9868950121733083,0.8337609494279712,0.4300698189476911,30.410064670608755,7.31692714206625,0.8524779670148929,0.1516707216886074,3.648491446684462,0.04629896581724378,9.803805873412802
A_orig,2.0,0.25,10.0,0.0,0.6029166666666667,0.9233785442991671,0.9946362685156781,0.9890889207574234,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.936385785418777,0.9955682202797312,0.9904102667545082,0.9868950121733083,0.8337609494279712,0.4300698189476911,30.410064670608755,7.31692714206625,0.8524779670148929,0.1516707216886074,3.648491446684462,0.18599258627692572,7.609752334002693
A_orig,2.0,0.5,10.0,0.0,0.6029166666666667,0.8811637873952542,0.9868953691533795,0.9557415761355152,0.7875528279948013,0.9584514837189055,0.9004675018409174,0.9397357320035798,0.9958889283538978,0.9911538399156057,0.936385785418777,0.9955682202797312,0.9904102667545082,0.9868950121733083,0.8337609494279712,0.4300698189476911,30.410064670608755,7.31692714206625,0.8524779670148929,0.1516707216886074,3.648491446684462,0.364795801949227,6.303889696820966
