part,regime,corr_len,D,grain,beta,rho,fixed_magnitude,retain_obs,D_ALL,I_ALL,rho_sp_ALL,D_FILTER,I_FILTER,rho_sp_FILTER,D_IPW_oracle,I_IPW_oracle,rho_sp_IPW_oracle,D_IPW_est,I_IPW_est,rho_sp_IPW_est,D_IPW_calib,I_IPW_calib,rho_sp_IPW_calib,D_ALL_calib,I_ALL_calib,rho_sp_ALL_calib,D_SMITH_env,I_SMITH_env,rho_sp_SMITH_env,D_SMITH_geo,I_SMITH_geo,rho_sp_SMITH_geo,D_IPWest_vs_IPWoracle,D_IPWest_vs_FILTER,diag_ess_frac,diag_w_max_over_mean,diag_w_p99,diag_propensity_auc,diag_prop_brier,diag_prop_coef_E1,diag_prop_coef_E1_calib,diag_prop_coef_E1_true,diag_true_sep_E1,diag_obs_sep_E1,diag_pooled_var_E1_true,diag_pooled_var_E1_obs,diag_rho_D,diag_grain,diag_corr_len,pred_mu_delta,pred_pooled_var_obs,pred_reliability,rho_sp_IPW_k0.25,rho_sp_IPW_k0.5,rho_sp_IPW_k1,rho_sp_IPW_k2,rho_sp_IPW_k4,env_width_D,env_best_rec,env_best_kappa,diag_ess_frac_calib,diag_w_max_over_mean_calib,diag_w_p99_calib,diag_lowq_dE1_shift,diag_realised_disp,rel_real
A,iso,12.0,3.0,1,3.0,0.0,1.0,0.5993888888888889,0.9793175275777036,0.9995670354851649,0.9991578245106005,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.876725108935391,0.9838632328085666,0.9635123759285161,0.8772100723690203,0.9839911449441531,0.9644154495962284,0.9817279444727177,0.9996604132182684,0.9992507864426864,0.9272073456689216,0.9947079064248481,0.9922718302028274,0.9779558451708114,0.9993449599735325,0.9980128878101784,0.9822459580189147,0.8393669160154266,0.16314974314558486,101.36827061637604,7.471666409858639,0.8962769989464482,0.12615060347658824,4.9028563592567584,4.927982459931276,5.567917734781897,0.7231870464270881,0.7176145869906297,0.163461597917337,0.17447374345799127,0.9802822022878451,1.0,12.0,0.007172778495269594,0.17676772225743376,0.9247119980425119,0.8992901829271215,0.922896511443028,0.9635115643582282,0.9635651860607427,0.7533971530067305,0.4145795242328625,0.9675474789615403,1.6666666666666667,0.16644453337226342,99.08988831493006,7.4947970293493285,0.005572459436458315,2.9786062112070613,0.9368731556005928
A,iso,12.0,6.0,1,3.0,0.0,1.0,0.5993888888888889,0.9489226820905262,0.9973975580775778,0.9986347815784842,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.8552117621734148,0.9781465029683254,0.9451528639895864,0.8581348676734222,0.978999043394753,0.9499304936183822,0.9629946470171825,0.9986164601639737,0.999147118766556,0.8728494044588122,0.9841252948623764,0.9767854094233338,0.9246036974882353,0.994337319587047,0.986895396059425,0.956455302082092,0.8601081202029581,0.21770131367983966,95.87380222431261,6.201746354757305,0.8644630156526746,0.14028041160663077,3.9187229542944064,4.005264791928565,5.567917734781897,0.7231870464270881,0.7015494277051317,0.163461597917337,0.2068441811490811,0.923212190396059,1.0,12.0,0.027933631336730894,0.21378672354081762,0.7645808042051354,0.8882413832666266,0.9075335209283147,0.9451622421115728,0.9547063593405772,0.7122179798549878,0.410782238852099,0.9582869558883993,1.6666666666666667,0.2152132181428793,95.04014872705021,6.268044707974777,0.021637618721956343,5.920771011616683,0.7903770236841375
A,iso,12.0,10.0,1,3.0,0.0,1.0,0.5993888888888889,0.886227346996305,0.9875485391437419,0.997149072249473,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.8269840395681789,0.9704636259204092,0.91759201579859,0.8368324882662499,0.9732333336064869,0.9323853140431085,0.9305018553041803,0.9953457018650322,0.9988039387470115,0.8148851765386759,0.9666822414557991,0.9542847143827492,0.8540058809611967,0.9804009684553611,0.9542169240322086,0.9164805014409981,0.8896795636424528,0.28332317677981844,69.95960112558215,5.083220933777745,0.8211618006350627,0.15364579564673125,3.082512702612076,3.265019966200036,5.567917734781897,0.7231870464270881,0.6649041513978239,0.163461597917337,0.2732363396002709,0.7960632221429353,1.0,12.0,0.07418568834301041,0.28827976899097907,0.5670155356814427,0.87703067803049,0.8894481065331621,0.9175930609196653,0.9432662359555731,0.6302982570249817,0.43543162275690905,0.9432662359555731,2.0,0.3222574260082715,68.1846723194911,5.0849768440713286,0.05828289502926418,9.784907327161998,0.5984174019278498
A,iso,12.0,16.0,1,3.0,0.0,1.0,0.5993888888888889,0.7990084198075326,0.9622042683170348,0.9913544837009117,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.7925382490034797,0.9618304984623429,0.8808128358941559,0.8179066665824394,0.9681931732067021,0.9186854353995532,0.9060409417625827,0.9917859886845054,0.996546737304425,0.7593876851089671,0.9441898084676973,0.9292620326231186,0.7886617080888877,0.9601983823709573,0.8793837979747191,0.8659314243781439,0.9016779111828158,0.3218012710854211,121.90787115895678,4.756792554869026,0.8062853862217628,0.15703151737985918,2.533962069652978,2.7906064652197586,5.567917734781897,0.7231870464270881,0.5974449410054113,0.163461597917337,0.38631994130990494,0.5420889402843138,1.0,12.0,0.16657543854452297,0.40409370591687493,0.40452394445654494,0.8679991420873868,0.8720669653374502,0.8808128845757729,0.8962385609367911,0.7563512134428377,0.6299189801315997,0.9011633368552793,1.8333333333333333,0.3893628600380919,52.25957788694626,4.212092099131985,0.12574210542167674,15.439045825836454,0.42335119144580596
A,iso,12.0,25.0,1,3.0,0.0,1.0,0.5993888888888889,0.7235205538323194,0.9298324349585837,0.9532643473038416,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.7672117694146677,0.9539035904977938,0.8487911436012419,0.8140413002271173,0.9674933890156651,0.9222460425647198,0.9301354324424086,0.9955956956857431,0.9930086725060357,0.7065686499074354,0.9175273559877605,0.9007500403534889,0.7582297127497263,0.9495051843767982,0.823107073038074,0.8314423408477404,0.8864041386061637,0.35450030519691395,114.47763952111289,5.340696617983806,0.8245989530636328,0.1495461568088055,2.2129139617727644,2.705501776250681,5.567917734781897,0.7231870464270881,0.5080535401572797,0.163461597917337,0.514341388158875,0.20151927818771012,1.0,12.0,0.2904586586233259,0.4903920546298335,0.3333385558885864,0.8628656456002807,0.8608396633878646,0.848790793780866,0.6848569576313697,0.2201093516905784,0.6038505739482041,0.8628656456002807,0.25,0.3868155294935108,54.29391098244755,4.143661920241092,0.21513350626980843,23.477950941848473,0.31816798179985734
A,iso,24.0,3.0,1,3.0,0.0,1.0,0.6025555555555555,0.9841954285283082,0.9997355759418606,0.9992561682061529,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.8934844906046844,0.9890136676208044,0.9800540198783506,0.8937421138753238,0.9890627451082937,0.9802961918968905,0.9843506677028411,0.9997422305319046,0.9992662504262456,0.9487579063070607,0.9974337983644433,0.996373559684942,0.9642794556755648,0.9987238619347822,0.9969170851344512,0.9821637018925679,0.8232614048221852,0.22300914245818823,97.92305048212046,9.044676421886324,0.9046662853981101,0.12007587880869942,5.280499158261435,5.296666486191783,5.67435686999196,0.7139888526123848,0.7086489009183442,0.16227669138148088,0.16684737856653686,0.9945163760481984,1.0,24.0,0.0022355593875273937,0.1660732134903812,0.9770747258483441,0.9155321977604404,0.93945014914238,0.9800633933429493,0.9413902168419117,0.7804628013259082,0.41238316999529756,0.9800633933429493,1.0,0.2236607125358787,96.8628423693494,9.066651070083887,0.005339951694040453,2.9793089922924616,0.9727779605948127
A,iso,24.0,6.0,1,3.0,0.0,1.0,0.6025555555555555,0.9763130239135874,0.9994280848511181,0.9989882050375997,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.8788487932544723,0.9859634617453635,0.972398881801451,0.8798283157648128,0.9861618640720075,0.9734434219108911,0.9785186606957058,0.9995346658843348,0.9990251981408026,0.9072600607818089,0.9917965858779964,0.9885025189350644,0.9306878487648517,0.9955366775117988,0.9870193269920167,0.9683619692339049,0.8385108226485918,0.2540358917462877,95.54533511874736,7.901969862252099,0.8867359070215959,0.12921171501101306,4.54103987958708,4.578262944999061,5.67435686999196,0.7139888526123848,0.6971186163420277,0.16227669138148088,0.1787232579411044,0.9781592516683522,1.0,24.0,0.008904025288150942,0.17727387523173097,0.9151926599342767,0.9089101483190118,0.9315131335758409,0.9723926676901135,0.9482264744652866,0.7653369575465098,0.410466999220481,0.9745046347102714,1.1666666666666667,0.25537936258496546,94.32867403534021,7.953512770443731,0.016870236270357095,5.92210262219358,0.9081719170252932
A,iso,24.0,10.0,1,3.0,0.0,1.0,0.6025555555555555,0.9510965600517539,0.9976023463190541,0.9979767284309986,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.8551825144186219,0.9801651767049259,0.9569461304132831,0.8583082879275219,0.980960335365043,0.9604267420790746,0.9600553358643515,0.9984153240619742,0.9980498242125556,0.8633048184743849,0.9823537935474546,0.9761839078980867,0.8761726687080921,0.9868551904462749,0.9577192247514493,0.9414882540073887,0.8629662569261217,0.36413937208331487,62.253066024207406,6.50936252746877,0.8536100017078829,0.14307891082360846,3.66354033988806,3.7359229784613603,5.67435686999196,0.7139888526123848,0.6725799264041004,0.16227669138148088,0.20472357714777553,0.9386387389483417,1.0,24.0,0.02501596951009058,0.20357041926330197,0.7967835886319916,0.8999402956294102,0.9190522291434847,0.9569469070378448,0.9536819141140137,0.731281009856033,0.41043658579159376,0.9659185944378087,1.5,0.3592314421043314,63.487048525835775,6.627299890768797,0.04140892620828438,9.77927341995053,0.7927709287741456
A,iso,24.0,16.0,1,3.0,0.0,1.0,0.6025555555555555,0.8974889198792658,0.9895041300657299,0.9935618542166461,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.8206476543803789,0.970344395996913,0.9264911255070074,0.8280680406832754,0.9724959936382856,0.9373745078932516,0.9243041473191744,0.9942983376346325,0.9942031603387357,0.8171248791227931,0.9685441887622082,0.960223135598404,0.7854157684565765,0.9631224688660057,0.8764648508867919,0.8944212264729089,0.8963937179434959,0.5160990232367136,34.69679296858423,4.896077368258918,0.8058863491300413,0.1583225289673593,2.766300280100916,2.8791095971207525,5.67435686999196,0.7139888526123848,0.621764747107778,0.16227669138148088,0.2611514330348192,0.8419969108260638,1.0,24.0,0.06441350557745121,0.2633056258470759,0.6159333023322818,0.8890702366410612,0.9006801633157381,0.926487935244208,0.9572973236071355,0.7123789148996412,0.5136825731786749,0.9572973236071355,2.0,0.553169267005393,32.87883504402755,5.096307638351049,0.09222410550460673,15.401948002561047,0.6213313887132448
A,iso,24.0,25.0,1,3.0,0.0,1.0,0.6025555555555555,0.8164634645525126,0.9670988439697511,0.9753287466733703,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.7841413449446207,0.9598423603916441,0.8864722621400172,0.7994047077132244,0.9643016434050321,0.9080782089192153,0.8852423279635141,0.9872722447491246,0.9853602452768816,0.7596159287423926,0.9456260341390319,0.9366896021567138,0.6936066507867125,0.924930920717654,0.7184635316280524,0.8407060919863856,0.901761471464738,0.42195390682316547,45.67225310263537,4.614498298624983,0.7912626973489316,0.15871290030412544,2.177039686400205,2.308719770381385,5.67435686999196,0.7139888526123848,0.5302320586637927,0.16227669138148088,0.3654331023998321,0.6293155344002164,1.0,24.0,0.15110554848305283,0.3719288553414091,0.4360922488275442,0.8795588530134384,0.881981674501105,0.8864717072063492,0.8782248357316588,0.6412899597899332,0.5934921442111162,0.8922260072409501,1.3333333333333333,0.6167256113098086,25.434077010355733,4.428755558055449,0.18375679394859193,23.40809176692034,0.44399308029928214
A,toward_HQ,6.0,3.0,1,3.0,1.0,1.0,0.6011666666666667,0.8390043447372103,0.9747271560904727,0.9328671964286208,0.7261112009595836,0.9320231118061906,0.8584979909532993,0.8848158809445502,0.9866729413992205,0.9720899397487344,0.8007812810048988,0.9613928376774465,0.909851665140164,0.8025506399296587,0.9620267864626415,0.9152828962300564,0.8393705474072403,0.9748566185309652,0.9371102644056095,0.7795195089985879,0.9533908095224572,0.9303794413732119,0.8608328513866588,0.9817291852606558,0.9413042903518313,0.9050125679636701,0.8933067606799047,0.8467599076153509,8.529925970976093,4.042583698000773,0.7113593258013996,0.20565614357161452,1.9861653661985537,2.040185383216713,5.611690461041525,0.7725313571614297,0.33257731844110544,0.1625194811727575,0.18101366459696422,0.9347787608485213,1.0,6.0,0.031367605869462745,0.20598867789421016,0.7888727600204696,0.8702839832506936,0.8842581262153987,0.9098518827116613,0.9452774657042684,0.7620885858138483,0.4849420700340798,0.9452774657042684,2.0,0.8614396373250751,7.069045029046477,3.985597378274592,0.4399540387203244,2.9912375910727333,0.8978541285043059
A,toward_HQ,6.0,6.0,1,3.0,1.0,1.0,0.6011666666666667,0.7311583873144901,0.9377095877988939,0.8025681092856969,0.7261112009595836,0.9320231118061906,0.8584979909532993,0.8848158809445502,0.9866729413992205,0.9720899397487344,0.7249038215887139,0.9358658373532803,0.8114867195190226,0.741132481388694,0.9403226342944726,0.8449963655950968,0.7556068825447292,0.9461770779461035,0.8512386907653635,0.7185044055915695,0.9250259248910208,0.9006746415363116,0.802612743638541,0.9680031085741901,0.8846201255695983,0.7942979460895648,0.9067518838595615,0.8263605575845064,11.17748098055734,4.238005148425041,0.6550196574191988,0.21831667787346856,0.6291640294273392,0.6412508697129907,5.611690461041525,0.7725313571614297,-0.04534413755961878,0.1625194811727575,0.2265008028526551,0.7631448990652608,1.0,6.0,0.1139112921389624,0.30637576030620733,0.5303863102790917,0.8480811935339498,0.8389382486511957,0.8114845166374448,0.6644841391851183,-0.1858211608415259,0.37795390543165447,0.8480811935339498,0.25,0.9550070989866185,4.993968920377076,2.9184019753631207,0.8178754947210486,5.968303962795157,0.7176985839564224
A,toward_HQ,6.0,10.0,1,3.0,1.0,1.0,0.6011666666666667,0.662859119028544,0.9089567440356694,0.6463492892542209,0.7261112009595836,0.9320231118061906,0.8584979909532993,0.8848158809445502,0.9866729413992205,0.9720899397487344,0.6950432753224657,0.9254671179963315,0.7521641200202347,0.7254939287935093,0.9353239746008573,0.8300779388849732,0.7406141757474968,0.9425763945864071,0.8333811987192964,0.6797427365209224,0.9036293892475303,0.879380669020423,0.8052014998931621,0.9686468983835762,0.8951409979316955,0.7451668205454287,0.8343795719792754,0.35063165006966374,41.72265512041409,8.071734133152308,0.7804457778314978,0.17367165103449814,0.9190333408872647,0.41669178006685725,5.611690461041525,0.7725313571614297,-0.29653098688932905,0.1625194811727575,0.3209799420064069,0.45899838383501396,1.0,6.0,0.26019181157622356,0.4344225818813971,0.37408650655013126,0.8432686976176309,0.826028681575795,0.7521715034876818,0.20592429501483808,-0.13748324044713803,0.3058484353512703,0.8432686976176309,0.25,0.9599244169599265,3.934973077604731,3.0510334587682615,1.069062344050759,9.910039698034465,0.5065275174951135
A,toward_HQ,6.0,16.0,1,3.0,1.0,1.0,0.6011666666666667,0.6665639568234456,0.9061529720862674,0.5900882926291382,0.7261112009595836,0.9320231118061906,0.8584979909532993,0.8848158809445502,0.9866729413992205,0.9720899397487344,0.7107414213128308,0.932639765035181,0.7679548443029907,0.7418034654382364,0.9409755825833096,0.8709440002890925,0.7656600198794893,0.9516570362108615,0.8857134134690918,0.6666651775233868,0.8956509084990021,0.8714058281744711,0.75337340441547,0.9459101866307776,0.8246054422843395,0.7589827004242947,0.8324992070714629,0.3225031064483146,52.14484166381414,8.195024074960996,0.8163590437634886,0.1597463318959658,1.2953797268829454,0.6683647923267083,5.611690461041525,0.7725313571614297,-0.1852572447344791,0.1625194811727575,0.458704774325803,0.09072708614155646,1.0,6.0,0.43736776968689095,0.5041674315671889,0.3223562110087092,0.8460490163833413,0.8319326809266494,0.7679551176414282,0.19465732921405002,-0.15751020803608068,0.38974780188933106,0.8460490163833413,0.25,0.9893117017074288,2.199713999059881,2.3347200887954656,0.957788601895909,15.711781642085876,0.35463367393359024
A,toward_HQ,6.0,25.0,1,3.0,1.0,1.0,0.6011666666666667,0.6887448890510365,0.9142800833912329,0.7080650271778385,0.7261112009595836,0.9320231118061906,0.8584979909532993,0.8848158809445502,0.9866729413992205,0.9720899397487344,0.741701167587538,0.9452975256919508,0.8106421462502742,0.7602768979111385,0.9461192226096826,0.9154137357125635,0.7989867546563877,0.9629687420097649,0.9358006973035632,0.6633400348357645,0.8935528024133897,0.8689618418122187,0.7451416463967361,0.9440820541439949,0.8001017445531252,0.7930965937200779,0.8485275906405397,0.3338853379911065,68.63233647760315,7.129840706938094,0.8458534502450293,0.14344247598077323,1.8461874609041924,1.171672581704307,5.611690461041525,0.7725313571614297,0.11009009772554168,0.1625194811727575,0.5513301002005854,-0.06277670526631585,1.0,6.0,0.5111704014647889,0.5056614032655715,0.3214084553321162,0.8510056591864673,0.8439000417578125,0.8106426113180191,0.40297954930021024,-0.05711175309217339,0.5080899509849306,0.8510056591864673,0.25,0.9498823001352212,2.596405354379642,2.802653611573881,0.662441259435888,23.940086082070405,0.29484706853868975
A,toward_HQ,12.0,3.0,1,3.0,1.0,1.0,0.5993888888888889,0.9146508133847928,0.9922699208297551,0.9805125657022667,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.8471275423540091,0.9752023024840982,0.9483238003700428,0.8477908318425528,0.9754131971166234,0.9497039730783952,0.914120919495622,0.9921797972187516,0.9809352787944045,0.8533141800154853,0.9782175037637835,0.9647148353300512,0.9029266554575566,0.9899399628086294,0.9723448107458369,0.9548939494536975,0.8591682323395392,0.6334747311973937,19.07410269505826,5.2867527508449905,0.8039682875327662,0.17433025884542383,3.308473558689897,3.339408908055747,5.567917734781897,0.7231870464270881,0.4897412337709252,0.163461597917337,0.16523396519415087,0.9802822022878451,1.0,12.0,0.007172778495269594,0.17676772225743376,0.9247119980425119,0.8918115636664853,0.9131184743921658,0.9483218502412463,0.9818929101746355,0.7775181147825995,0.4430865971507622,0.9818929101746355,2.0,0.6356650443864407,18.81821937925942,5.311161508941716,0.23344581265616285,2.9995295159448148,0.9892719725803233
A,toward_HQ,12.0,6.0,1,3.0,1.0,1.0,0.5993888888888889,0.8357562953469501,0.9727819385434434,0.9265937984617234,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.7993551388140193,0.9592832177180509,0.9075913435666764,0.8031055741636385,0.9605522135456656,0.9152375858290244,0.8394884397080449,0.9738527972256755,0.9338447855694548,0.7734563021829749,0.9497104913013948,0.9273967022922847,0.812335097202186,0.9653743034795855,0.8896161699785098,0.8996282398617678,0.9136461945998747,0.9189360098246615,4.999448177868902,3.37975125090861,0.6696879169392996,0.21674342473376873,1.6901748085914405,1.7895674898246454,5.567917734781897,0.7231870464270881,0.2648538963151711,0.163461597917337,0.17639168327992452,0.923212190396059,1.0,12.0,0.027933631336730894,0.21378672354081762,0.7645808042051354,0.8757304984991968,0.8869897907817923,0.9075904935188482,0.9394259008407176,0.8524912731279001,0.5897762438458591,0.9394259008407176,2.0,0.917616656008256,4.884656487167332,3.348184832690233,0.458333150111917,5.9971056401530225,0.9267320835013715
A,toward_HQ,12.0,10.0,1,3.0,1.0,1.0,0.5993888888888889,0.7540913030880562,0.9446918684237581,0.8289234628660941,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.7423912467124921,0.9401887088026356,0.839904285864684,0.7601344705687145,0.9456911272521625,0.8703108103588795,0.7791088537498139,0.9536731515231606,0.8719283725003818,0.7346020378507481,0.9321338507515805,0.9116972150696188,0.7372724948997432,0.9387018417108401,0.7804911668633564,0.8203155523997263,0.9414717615268625,0.9220097937457902,7.139544176454552,3.32627259557692,0.6023719630978009,0.2265953800933698,0.49581005608886414,0.7231012207138771,5.567917734781897,0.7231870464270881,0.013459127902164683,0.163461597917337,0.20545748673882355,0.7960632221429353,1.0,12.0,0.07418568834301041,0.28827976899097907,0.5670155356814427,0.8592850761345444,0.854281717601753,0.8399046559068895,0.7806067659910639,0.3815405280785225,0.610948083790412,0.8592850761345444,0.25,0.9795616097636571,2.685990954619308,2.647231110577222,0.7097279185249233,9.980091485421385,0.7957563286146967
A,toward_HQ,12.0,16.0,1,3.0,1.0,1.0,0.5993888888888889,0.6867320490600793,0.9165149485391075,0.6912748742868088,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.6929327041776273,0.9215571999889312,0.7562032394407274,0.7363640975730209,0.9378428269087077,0.8396671264580178,0.7600921131495731,0.9487427236861293,0.8421380774362525,0.7052586273180963,0.9165626872545093,0.8979023595791041,0.6964860829778697,0.9202574860155321,0.6897563761610844,0.7517894255179732,0.858148453998381,0.48326079448675685,90.98492310671621,6.792817190059101,0.7473660951398946,0.1907765384667163,0.2637708236248091,0.4038696374937705,5.567917734781897,0.7231870464270881,-0.19880076766994917,0.163461597917337,0.26806715905696216,0.5420889402843138,1.0,12.0,0.16657543854452297,0.40409370591687493,0.40452394445654494,0.8483947824391667,0.8289772070925127,0.7562108306688665,0.3259259482017579,-0.033866290057359756,0.09178241702073042,0.8483947824391667,0.25,0.9397880391970702,5.644732951947494,3.24853852570655,0.9219878140970373,15.839982485743347,0.6099394238975915
A,toward_HQ,12.0,25.0,1,3.0,1.0,1.0,0.5993888888888889,0.6731764326641602,0.9074863225379787,0.5975856994429942,0.7404710883737476,0.9367961791466842,0.8662349676207075,0.8885016650229128,0.9866307190957054,0.9703228683839002,0.7070808111382699,0.9281706926788673,0.753782126615335,0.7583603349917634,0.9478173325691269,0.868085213225304,0.8028161710355843,0.9662247852992035,0.8986539860441413,0.6820199097273959,0.9033559692808625,0.8831800218460207,0.7323000024202307,0.9401624999520045,0.7677696273320259,0.7610168659646335,0.8378094700265036,0.28392242506346976,114.58852673956794,8.574288903615239,0.82940537141753,0.15561056344122887,0.9786282888719753,1.0814594770176884,5.567917734781897,0.7231870464270881,-0.1641236235476082,0.163461597917337,0.3786257407118198,0.20151927818771012,1.0,12.0,0.2904586586233259,0.4903920546298335,0.3333385558885864,0.8504296114978193,0.8321697892631023,0.753766240251685,0.16209950864671155,-0.09975389467845558,0.22648369293367288,0.8504296114978193,0.25,0.8764819588789314,11.561921381343938,2.892411651648723,0.8873106699746963,24.090432613842353,0.4318629478922629
A,toward_HQ,24.0,3.0,1,3.0,1.0,1.0,0.6025555555555555,0.9417098438597966,0.9966943481885858,0.9933331732813911,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.8724305114732447,0.9842415431725468,0.9736738231242925,0.8725510708506662,0.9842678491692182,0.9738917369532364,0.940838485154576,0.9965957906952747,0.993213597332732,0.8938329112241549,0.9892188578372744,0.9838629649484689,0.9047640755262414,0.9914028463319159,0.9823740612289176,0.9663143930479103,0.8370156328191025,0.4301414922984746,35.819086831116955,7.408063148070364,0.8524169109092092,0.15102564802026394,4.236280415825816,4.245193404598133,5.67435686999196,0.7139888526123848,0.5750998572625198,0.16227669138148088,0.16489688843027564,0.9945163760481984,1.0,24.0,0.0022355593875273937,0.1660732134903812,0.9770747258483441,0.9111288376738368,0.9349261330263681,0.9736715680514569,0.9712862402469473,0.7862365298259052,0.4087124436508098,0.9792438765793229,1.3333333333333333,0.4324695596366903,35.41596392712941,7.425522445483913,0.13888899534986499,2.998639282116816,0.9840664903353861
A,toward_HQ,24.0,6.0,1,3.0,1.0,1.0,0.6025555555555555,0.885100576261256,0.9875177593490075,0.9748415955197779,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.834831106487454,0.9739048233253779,0.9541897635992324,0.8349046752718804,0.9739152741455445,0.9552439189633276,0.8827661884736134,0.986987521964013,0.9745005013657339,0.8093941246950062,0.9654773222554153,0.9543216853562972,0.8187661165099892,0.9697982894347711,0.9311378515525538,0.9277413980078061,0.8707775849572778,0.7481800261102909,12.329682250971851,5.115603159088814,0.770216903169302,0.1860355105420435,2.9109553083434374,2.927365449775527,5.67435686999196,0.7139888526123848,0.43229079784213326,0.16227669138148088,0.16968661058790793,0.9781592516683522,1.0,24.0,0.008904025288150942,0.17727387523173097,0.9151926599342767,0.9015981605394431,0.9211396996660933,0.954190610488491,0.9874420769638131,0.7815990579737983,0.4383789122838429,0.9874420769638131,2.0,0.7524867438024446,11.960828177469368,5.115892854409903,0.2816980547702515,5.9927196873162485,0.9562559235263329
A,toward_HQ,24.0,10.0,1,3.0,1.0,1.0,0.6025555555555555,0.8167942282908406,0.968670478791454,0.9343811020475719,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.786292431533539,0.956831140177731,0.9161114503019127,0.7862567853631471,0.9567504525317903,0.9200098554999979,0.8137644242537089,0.9675074803246373,0.9357902400126594,0.7417960040958845,0.9365278061094725,0.9254870687110704,0.7240431559095729,0.935799010077189,0.8202182898030035,0.8732586032713808,0.9199650976914372,0.9163698925171725,6.571155802782456,3.294576674763796,0.6564721500471297,0.21907950500032916,1.5276743472764,1.5390103568703006,5.67435686999196,0.7139888526123848,0.2420168709611987,0.16227669138148088,0.17972643143367828,0.9386387389483417,1.0,24.0,0.02501596951009058,0.20357041926330197,0.7967835886319916,0.8882908030117896,0.8984858725223087,0.9161118205203094,0.9424926488069184,0.8740377389450887,0.6246267781665443,0.9434016225991894,2.3333333333333335,0.9291994108889153,4.759135309711652,3.1977023005274403,0.47197198165118603,9.967224529532533,0.9027299173781586
A,toward_HQ,24.0,16.0,1,3.0,1.0,1.0,0.6025555555555555,0.7381995807989362,0.9380335913695078,0.8492586296487463,0.7350465403387827,0.9360647175501319,0.8796619919193595,0.9022931897799866,0.9904664336651375,0.9839897361146294,0.7303595048689258,0.9341052335608141,0.8410887844613715,0.7336293592879474,0.9346590940558777,0.8591860215377308,0.7418325048183115,0.9387017361368725,0.8681195038871682,0.699367259064804,0.9138735616299861,0.9056884209049715,0.622538656508351,0.8873086552229145,0.6082602675654568,0.7928237340728858,0.9248678780835622,0.6804450051475629,29.65049452697126,4.0080778125709555,0.6355587822113894,0.22461584776303578,0.3077695921460469,0.21810545565831643,5.67435686999196,0.7139888526123848,-0.02750341529212726,0.16227669138148088,0.20416313280106627,0.8419969108260638,1.0,24.0,0.06441350557745121,0.2633056258470759,0.6159333023322818,0.8712773797712744,0.8641641787971617,0.8410876330423261,0.7271631868605244,0.28256034046492245,0.20242072631248664,0.8712773797712744,0.25,0.9137506882851593,8.746584244833299,3.1603335032088133,0.741492267904512,15.844257851839329,0.794548769940811
